filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 22915657 a_Summary_SoE.pdf,Arm 1 (Palonosetron + Dexamethasone + Compazine + Placebo),intervention,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening/baseline visit (within 14 days of treatment); 1 treatment visit (Day 1).,,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 2 (Granisetron + Dexamethasone + Compazine + Placebo),intervention,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening/baseline visit (within 14 days of treatment); 1 treatment visit (Day 1).,,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 3 (Aprepitant + Palonosetron + Dexamethasone),control,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening/baseline visit (within 14 days of treatment); 1 treatment visit (Day 1).,,2012.0
PMID 22915657 a_Summary_SoE.pdf,Arm 4 (Palonosetron + Dexamethasone + Compazine + Dexamethasone),intervention,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening/baseline visit (within 14 days of treatment); 1 treatment visit (Day 1).,,2012.0
PMID 22949154 a_Summary_SoE.pdf,Arm 1 (Bosutinib),intervention,2.0,2.0,4.0,7.0,8.0,9.0,28.0,"Day 1, then every 4 weeks (Weeks 4, 8, 12, 16, 20, 24) for the first 6 months, then every 12 weeks (Weeks 36, 48).",,2012.0
PMID 22949154 a_Summary_SoE.pdf,Arm 2 (Imatinib),control,2.0,2.0,4.0,7.0,8.0,9.0,28.0,"Day 1, then every 4 weeks (Weeks 4, 8, 12, 16, 20, 24) for the first 6 months, then every 12 weeks (Weeks 36, 48).",,2012.0
PMID 22965961 a_Summary_SoE.pdf,Arm A/B (Cediranib + mFOLFOX6),intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, then Week 1 (Day 8), then every 2 weeks (Day 15, 29, 43, etc.) for infusions and labs.",,2012.0
PMID 22965961 a_Summary_SoE.pdf,Arm C (Bevacizumab + mFOLFOX6),control,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, then Week 1 (Day 8), then every 2 weeks (Day 15, 29, 43, etc.) for infusions and labs.",,2012.0
PMID 22965962 a_Summary_SoE.pdf,Arm A (Aflibercept + Docetaxel),intervention,2.0,4.0,9.0,18.0,26.0,36.0,21.0,"Day 1 (Infusion, Labs, Clinic) and Week 2 (BP monitoring, Clinic) of each 21-day cycle.",,2012.0
PMID 22965962 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,2.0,4.0,9.0,18.0,26.0,36.0,21.0,"Day 1 (Infusion, Labs, Clinic) and Week 2 (BP monitoring, Clinic) of each 21-day cycle.",,2012.0
PMID 22965965 a_Summary_SoE.pdf,FOLFOX Arm (Cediranib + FOLFOX),intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Week 1, then every 2 weeks (Week 2, 4, 6, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,XELOX Arm (Cediranib + XELOX),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Day 1, Week 1, Week 2, then every 3 weeks (Week 3, 6, 9, etc.)",,2012.0
PMID 22987089 a_Summary_SoE.pdf,Arm A (Levocarnitine),intervention,1.0,2.0,3.0,3.0,3.0,3.0,28.0,"Screening (Day -14 to 0), Baseline (Day 1), Week 4 Evaluation (Day 29), Week 8 Evaluation (Day 57)",,2012.0
PMID 22987089 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,2.0,3.0,3.0,3.0,3.0,28.0,"Screening (Day -14 to 0), Baseline (Day 1), Week 4 Evaluation (Day 29), Week 8 Evaluation (Day 57)",,2012.0
PMID 23075175 a_Summary_SoE.pdf,PBSC Transplantation,intervention,1.0,5.0,14.0,19.0,21.0,23.0,0.0,"Weekly until Day 100, then at 4, 6, 7, 9, 11, and 12 months.",,2012.0
PMID 23075175 a_Summary_SoE.pdf,Marrow Transplantation,control,1.0,5.0,14.0,19.0,21.0,23.0,0.0,"Weekly until Day 100, then at 4, 6, 7, 9, 11, and 12 months.",,2012.0
PMID 23177515 a_Summary_SoE.pdf,Regorafenib,intervention,1.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document.,,2013.0
PMID 23177515 a_Summary_SoE.pdf,Placebo,control,1.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document.,,2013.0
PMID 23228172 a_Summary_SoE.pdf,Abiraterone Acetate + Prednisone,intervention,1.0,3.0,7.0,10.0,13.0,17.0,28.0,Cycles 1-3: Day 1 and Day 15. Cycles 4+: Day 1 only.,,2013.0
PMID 23228172 a_Summary_SoE.pdf,Placebo + Prednisone,control,1.0,3.0,7.0,10.0,13.0,17.0,28.0,Cycles 1-3: Day 1 and Day 15. Cycles 4+: Day 1 only.,,2013.0
PMID 23234763 a_Summary_SoE.pdf,Arm A (Lapatinib),intervention,1.0,1.0,1.0,1.0,1.0,1.0,,"Screening, Day 1, and periodic cardiac evaluations.",,2013.0
PMID 23234763 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,1.0,1.0,1.0,1.0,1.0,,"Screening, Day 1, and periodic cardiac evaluations.",,2013.0
PMID 23248256 a_Summary_SoE.pdf,Arm 1 (Carboplatin and Paclitaxel with Placebo),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2013.0
PMID 23248256 a_Summary_SoE.pdf,Arm 2 (Carboplatin and Paclitaxel with Sorafenib),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm A (Chlorambucil alone),control,2.0,4.0,10.0,18.0,18.0,19.0,28.0,"Weekly for the first 6 weeks, then twice per 28-day cycle (Day 1 and Day 8/15) for 4 cycles.",,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm B (Rituximab plus Chlorambucil),intervention,2.0,4.0,10.0,18.0,18.0,19.0,28.0,"Weekly for the first 6 weeks, then twice per 28-day cycle. Rituximab infusions occur on Day 1 of each cycle.",,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm C (Rituximab alone),intervention,2.0,4.0,10.0,18.0,18.0,19.0,28.0,"Weekly for the first 6 weeks, then twice per 28-day cycle. Rituximab infusions occur on Day 1 of each cycle.",,2013.0
PMID 23295793 a_Summary_SoE.pdf,Toremifene Citrate 20 mg QD,intervention,1.0,1.0,2.0,3.0,3.0,4.0,1.0,"Screening, Randomization (Day 1), then visits at 3, 6, and 12 months within the first year.",,2013.0
PMID 23295793 a_Summary_SoE.pdf,Placebo QD,control,1.0,1.0,2.0,3.0,3.0,4.0,1.0,"Screening, Randomization (Day 1), then visits at 3, 6, and 12 months within the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 1 (Exemestane + Celecoxib),intervention,1.0,1.0,2.0,3.0,4.0,5.0,,"Screening visit, then visits at Months 3, 6, 9, and 12 during the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 2 (Exemestane + Placebo),control,1.0,1.0,2.0,3.0,4.0,5.0,,"Screening visit, then visits at Months 3, 6, 9, and 12 during the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 3 (Anastrozole + Celecoxib),intervention,1.0,1.0,2.0,3.0,4.0,5.0,,"Screening visit, then visits at Months 3, 6, 9, and 12 during the first year.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 4 (Anastrozole + Placebo),control,1.0,1.0,2.0,3.0,4.0,5.0,,"Screening visit, then visits at Months 3, 6, 9, and 12 during the first year.",,2013.0
PMID 23358972_Summary_SoE.pdf,Arm A (FOLFIRI + sunitinib),intervention,2.0,5.0,9.0,15.0,22.0,29.0,42.0,"Cycle 1: Days 1, 8, 15, 22, 29. Cycle 2 onwards: Days 1, 15, 29.",,2013.0
PMID 23358972_Summary_SoE.pdf,Arm B (FOLFIRI + placebo),control,2.0,5.0,9.0,15.0,22.0,29.0,42.0,"Cycle 1: Days 1, 8, 15, 22, 29. Cycle 2 onwards: Days 1, 15, 29.",,2013.0
PMID 23460714 a_Summary_SoE.pdf,Arm A (Docetaxel + Placebo),control,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Docetaxel infusions occur on Days 1, 8, and 15 of every 28-day cycle.",,2013.0
PMID 23460714 a_Summary_SoE.pdf,Arm B (Docetaxel + ZD1839 (gefitinib)),intervention,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Docetaxel infusions occur on Days 1, 8, and 15 of every 28-day cycle.",,2013.0
PMID 23478059 a_Summary_SoE.pdf,Abagovomab,intervention,1.0,3.0,5.0,8.0,12.0,15.0,14.0,"Induction phase: visits every 2 weeks for 6 weeks (Weeks 0, 2, 4, 6). Maintenance phase: visits every 4 weeks starting at Week 10.",,2013.0
PMID 23478059 a_Summary_SoE.pdf,Placebo,control,1.0,3.0,5.0,8.0,12.0,15.0,14.0,"Induction phase: visits every 2 weeks for 6 weeks (Weeks 0, 2, 4, 6). Maintenance phase: visits every 4 weeks starting at Week 10.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Lapatinib + Paclitaxel,intervention,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Placebo + Paclitaxel,control,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2013.0
PMID 23550669 a_Summary_SoE.pdf,,,,,,,,,,,Failed to parse JSON,2013.0
PMID 23569308 a_Summary_SoE.pdf,Arm A (Zibotentan + Docetaxel),intervention,1.0,5.0,9.0,13.0,17.0,22.0,21.0,"Weekly visits in Cycles 1 and 2 (Days 1, 8, 15), followed by 3-weekly visits (Day 1) for subsequent cycles.",,2013.0
PMID 23569308 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,1.0,5.0,9.0,13.0,17.0,22.0,21.0,"Weekly visits in Cycles 1 and 2 (Days 1, 8, 15), followed by 3-weekly visits (Day 1) for subsequent cycles.",,2013.0
PMID 23690416 a_Summary_SoE.pdf,Arm A (Pharmacogenomic-based Chemotherapy Selection),intervention,2.0,3.0,7.0,12.0,14.0,16.0,28.0,"Days 1 and 15 of each 28-day cycle (based on the DV regimen, which is the most intensive schedule in Arm A).",,2013.0
PMID 23690416 a_Summary_SoE.pdf,Arm B (Standard of Care: Gemcitabine/Carboplatin),control,2.0,4.0,9.0,13.0,15.0,17.0,21.0,Days 1 and 8 of each 21-day cycle.,,2013.0
PMID 23724913 a_Summary_SoE.pdf,Arm A (PF-02341066 / Crizotinib),intervention,2.0,3.0,6.0,10.0,14.0,19.0,21.0,"Screening (estimated 2 days), Cycle 1 Day 1 and Day 15, then Day 1 of every subsequent 21-day cycle.",,2013.0
PMID 23724913 a_Summary_SoE.pdf,Arm B (Standard of Care Chemotherapy: Pemetrexed or Docetaxel),control,2.0,3.0,6.0,10.0,14.0,19.0,21.0,"Screening (estimated 2 days), Cycle 1 Day 1 and Day 15, then Day 1 of every subsequent 21-day cycle.",,2013.0
PMID 23733756 a_Summary_SoE.pdf,Arm 1 (Acetyl-L-Carnitine),intervention,1.0,4.0,12.0,13.0,14.0,15.0,7.0,"Weekly taxane infusions for 12 weeks; study-specific follow-up visits at Weeks 24, 36, and Year 1.",,2013.0
PMID 23733756 a_Summary_SoE.pdf,Arm 2 (Placebo),control,1.0,4.0,12.0,13.0,14.0,15.0,7.0,"Weekly taxane infusions for 12 weeks; study-specific follow-up visits at Weeks 24, 36, and Year 1.",,2013.0
PMID 23733779 a_Summary_SoE.pdf,Arm A (6 cycles of FAC),control,2.0,2.0,5.0,7.0,8.0,9.0,21.0,"FAC administered every 21 days for 6 cycles (C1D1, C2D1, C3D1, C4D1, C5D1, C6D1).",,2013.0
PMID 23733779 a_Summary_SoE.pdf,Arm B (4 cycles of FAC followed by 8 weekly administrations of Paclitaxel),intervention,2.0,2.0,5.0,13.0,14.0,15.0,21.0,"4 cycles of FAC every 21 days, followed by 8 weekly Paclitaxel infusions.",,2013.0
PMID 23816960 a_Summary_SoE.pdf,Arm A (Afatinib),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Courses 1-2: Day 1 and Day 8. Courses 3+: Day 1 only.,,2013.0
PMID 23816960 a_Summary_SoE.pdf,Arm B (Pemetrexed/Cisplatin),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Courses 1-2: Day 1 and Day 8. Courses 3-6: Day 1 only. Follow-up: Every 21 days.,,2013.0
PMID 23835708 a_Summary_SoE.pdf,Arm A (Bevacizumab Maintenance),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (Induction: C1-C4; Maintenance: Cm1-Cm14),,2013.0
PMID 23835708 a_Summary_SoE.pdf,Arm B (Bevacizumab + Pemetrexed Maintenance),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (Induction: C1-C4; Maintenance: Cm1-Cm14),,2013.0
PMID 23857972 a_Summary_SoE.pdf,Arm A (Sunitinib + Capecitabine),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 7, 14. Subsequent cycles: Day 1 only.",,2013.0
PMID 23857972 a_Summary_SoE.pdf,Arm B (Capecitabine Monotherapy),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 7, 14. Subsequent cycles: Day 1 only.",,2013.0
PMID 23863050 a_Summary_SoE.pdf,Arm A (Alpharadin),intervention,2.0,3.0,5.0,8.0,9.0,11.0,28.0,"6 administrations every 4 weeks (W0, W4, W8, W12, W16, W20), followed by an End of Treatment visit at W24, then follow-up visits every 2 months.",,2013.0
PMID 23863050 a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,3.0,5.0,8.0,9.0,11.0,28.0,"6 administrations every 4 weeks (W0, W4, W8, W12, W16, W20), followed by an End of Treatment visit at W24, then follow-up visits every 2 months.",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm A (Cediranib 30 mg Monotherapy),intervention,1.0,5.0,9.0,13.0,17.0,23.0,42.0,"Weekly for the first 6 weeks (Visits 2-8), then every 3 weeks (alternating Visit 9 and Visit 10).",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm B (Cediranib 20 mg + Lomustine Combination),intervention,1.0,5.0,9.0,13.0,17.0,23.0,42.0,"Weekly for the first 6 weeks (Visits 2-8), then every 3 weeks (alternating Visit 9 and Visit 10).",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm C (Lomustine + Placebo Control),control,1.0,5.0,9.0,13.0,17.0,23.0,42.0,"Weekly for the first 6 weeks (Visits 2-8), then every 3 weeks (alternating Visit 9 and Visit 10).",,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 1 (TAC),control,3.0,2.0,5.0,7.0,8.0,9.0,21.0,1 visit every 21 days for 6 cycles,,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 2 (DD AC -> P),intervention,3.0,3.0,7.0,9.0,10.0,11.0,14.0,1 visit every 14 days for 8 cycles (4 AC + 4 Paclitaxel),,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 3 (DD AC -> PG),intervention,3.0,3.0,7.0,9.0,10.0,11.0,14.0,1 visit every 14 days for 8 cycles (4 AC + 4 Paclitaxel/Gemcitabine),,2013.0
PMID 23960180 a_Summary_SoE.pdf,Arm A (Rituximab Maintenance),intervention,2.0,6.0,18.0,25.0,27.0,29.0,28.0,Induction: 4 days of treatment per 28-day cycle + 1 mid-cycle lab visit. Maintenance: 1 day every 2 months.,,2013.0
PMID 23960180 a_Summary_SoE.pdf,Arm B (No Further Therapy),control,2.0,6.0,18.0,25.0,26.0,27.0,28.0,Induction: 4 days of treatment per 28-day cycle + 1 mid-cycle lab visit. Follow-up: Evaluation visits only.,,2013.0
PMID 23980091 a_Summary_SoE.pdf,Arm 1 - ZD1839 (IRESSA),intervention,1.0,1.0,2.0,3.0,4.0,5.0,,"Month 1, Month 3, then every 3 months (Months 6, 9, 12).",,2013.0
PMID 23980091 a_Summary_SoE.pdf,Arm 2 - Placebo,control,1.0,1.0,2.0,3.0,4.0,5.0,,"Month 1, Month 3, then every 3 months (Months 6, 9, 12).",,2013.0
PMID 24043745 a_Summary_SoE.pdf,RAD001 + Best Supportive Care (BSC),intervention,2.0,3.0,6.0,10.0,14.0,19.0,28.0,"Screening (approx. 2 days); Day 1 (Treatment start); Day 15 (Safety); Monthly safety visits every 28 days (Day 29, 57, 85, etc.); Tumor assessments every 6 weeks (Day 43, 85, 127, etc.).",,2013.0
PMID 24043745 a_Summary_SoE.pdf,Placebo + Best Supportive Care (BSC),control,2.0,3.0,6.0,10.0,14.0,19.0,28.0,"Screening (approx. 2 days); Day 1 (Treatment start); Day 15 (Safety); Monthly safety visits every 28 days (Day 29, 57, 85, etc.); Tumor assessments every 6 weeks (Day 43, 85, 127, etc.).",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm A (Soy protein powder + Placebo pill),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and physical exam, followed by a baseline visit on Day 1 for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, and 13) are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm B (Casein powder + Effexor XR),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and physical exam, followed by a baseline visit on Day 1 for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, and 13) are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm C (Soy protein powder + Effexor XR),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and physical exam, followed by a baseline visit on Day 1 for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, and 13) are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm D (Casein protein powder + Placebo pill),control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"One screening visit for consent and physical exam, followed by a baseline visit on Day 1 for labs and randomization. All subsequent follow-ups (Weeks 2, 4, 8, and 13) are conducted via telephone.",,2013.0
PMID 24101040 a_Summary_SoE.pdf,Arm 1 (Standard Arm - Standard Temozolomide),control,2.0,22.0,33.0,39.0,46.0,52.0,28.0,Concurrent Phase: 5 days/week radiation for 6 weeks. Adjuvant Phase: Visits on Day 1 (TMZ start) and Day 21 (CBC) of each 28-day cycle.,,2013.0
PMID 24101040 a_Summary_SoE.pdf,Arm 2 (Experimental Arm - Dose-dense Temozolomide),intervention,2.0,22.0,34.0,43.0,53.0,63.0,28.0,"Concurrent Phase: 5 days/week radiation for 6 weeks. Adjuvant Phase: Visits on Days 1, 14, 21, and 28 of each 28-day cycle.",,2013.0
PMID 24101054 a_Summary_SoE.pdf,Arm 2 (Bevacizumab + Erlotinib),intervention,1.0,2.0,6.0,10.0,14.0,19.0,21.0,Every 3 weeks (Day 1 of each 21-day cycle).,,2013.0
PMID 24101054 a_Summary_SoE.pdf,Arm 1 (Bevacizumab + Erlotinib-placebo),control,1.0,2.0,6.0,10.0,14.0,19.0,21.0,Every 3 weeks (Day 1 of each 21-day cycle).,,2013.0
PMID 24131140 a_Summary_SoE.pdf,ABI-007 plus Gemcitabine,intervention,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of every 28-day cycle.",,2013.0
PMID 24131140 a_Summary_SoE.pdf,Gemcitabine Alone,control,1.0,5.0,11.0,21.0,31.0,41.0,28.0,"Cycle 1 (8 weeks): Days 1, 8, 15, 22, 29, 36, 43. Cycle 2 onwards (4 weeks): Days 1, 8, 15.",,2013.0
PMID 24145346 a_Summary_SoE.pdf,Arm A (Pemetrexed + Carboplatin + Bevacizumab),intervention,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, 15. Maintenance (Cycles 501+): Day 1.",,2013.0
PMID 24145346 a_Summary_SoE.pdf,Arm B (Paclitaxel + Carboplatin + Bevacizumab),control,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, 15. Maintenance (Cycles 501+): Day 1.",,2013.0
PMID 24297945 a_Summary_SoE.pdf,Arm A (Bevacizumab + Temsirolimus),intervention,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly clinic visits (Days 1, 8, 15, 22 of each 28-day cycle).",,2014.0
PMID 24297945 a_Summary_SoE.pdf,Arm B (Bevacizumab + Interferon-alfa),control,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly clinic visits (Days 1, 8, 15, 22 of each 28-day cycle).",,2014.0
PMID 24297950 a_Summary_SoE.pdf,Temsirolimus,intervention,2.0,5.0,13.0,26.0,39.0,53.0,42.0,"Weekly in-person visits (Days 1, 8, 15, 22, 29, 36 of each 42-day cycle) for IV infusion.",,2014.0
PMID 24297950 a_Summary_SoE.pdf,Sorafenib,control,2.0,3.0,7.0,13.0,20.0,27.0,42.0,"In-person visits every 2 weeks (Weeks 1, 3, 5 of each 42-day cycle). Off-weeks (Weeks 2, 4, 6) are telephone assessments.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 1 (CaMg immediately before and after FOLFOX),intervention,1.0,3.0,7.0,12.0,14.0,15.0,14.0,"Day 1 of each 14-day cycle for 12 cycles (infusions). Follow-up visits at 1, 3, and 6 months after chemotherapy completion.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 2 (Placebo immediately before and after FOLFOX),control,1.0,3.0,7.0,12.0,14.0,15.0,14.0,"Day 1 of each 14-day cycle for 12 cycles (infusions). Follow-up visits at 1, 3, and 6 months after chemotherapy completion.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 3 (CaMg immediately before and placebo immediately after FOLFOX),intervention,1.0,3.0,7.0,12.0,14.0,15.0,14.0,"Day 1 of each 14-day cycle for 12 cycles (infusions). Follow-up visits at 1, 3, and 6 months after chemotherapy completion.",,2014.0
PMID 24323035 a_Summary_SoE.pdf,Arm A (Sunitinib plus Prednisone),intervention,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Screening visit, then Cycle 1 Day 1 and Day 15, followed by Day 1 of every subsequent 28-day cycle (e.g., Day 29, 57, 85, etc.).",,2014.0
PMID 24323035 a_Summary_SoE.pdf,Arm B (Placebo plus Prednisone),control,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Screening visit, then Cycle 1 Day 1 and Day 15, followed by Day 1 of every subsequent 28-day cycle (e.g., Day 29, 57, 85, etc.).",,2014.0
PMID 24395863 a_Summary_SoE.pdf,Regimen I (Weekly Cisplatin and Radiation Therapy),control,3.0,22.0,41.0,42.0,43.0,44.0,7.0,Daily radiotherapy (Mon-Fri) for 8 weeks; weekly cisplatin infusions.,,2014.0
PMID 24395863 a_Summary_SoE.pdf,"Regimen II (Cisplatin, Tirapazamine, and Radiation Therapy)",intervention,3.0,22.0,41.0,42.0,43.0,44.0,7.0,"Daily radiotherapy (Mon-Fri) for 8 weeks; Cisplatin on days 1, 15, 29; TPZ on days 1, 8, 10, 12, 15, 22, 24, 26, 29.",,2014.0
PMID 24401022 a_Summary_SoE.pdf,Arm A (GClb: Obinutuzumab + Chlorambucil),intervention,1.0,5.0,9.0,14.0,16.0,17.0,28.0,"Cycle 1: Days 1, 2, 8, 15; Cycles 2-6: Days 1, 15",,2014.0
PMID 24401022 a_Summary_SoE.pdf,Arm B (RClb: Rituximab + Chlorambucil),intervention,1.0,3.0,7.0,12.0,14.0,15.0,28.0,"Cycles 1-6: Days 1, 15",,2014.0
PMID 24401022 a_Summary_SoE.pdf,Arm C (Clb: Chlorambucil alone),control,1.0,3.0,7.0,12.0,14.0,15.0,28.0,"Cycles 1-6: Days 1, 15",,2014.0
PMID 24439929 CT_Summary_SoE.pdf,Arm A (BIBW 2992 / Afatinib),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Courses 1-2: Day 1 and Day 8; Course 3+: Day 1 only.,,2014.0
PMID 24439929 CT_Summary_SoE.pdf,Arm B (Gemcitabine/Cisplatin),control,2.0,4.0,9.0,15.0,19.0,24.0,21.0,Courses 1-6: Day 1 and Day 8; Follow-up: Every 21 days.,,2014.0
PMID 24450857 a_Summary_SoE.pdf,Arm A (Idelalisib + Rituximab),intervention,1.0,3.0,7.0,10.0,12.0,14.0,0.0,"Every 2 weeks for 12 weeks, then every 4 weeks to Week 24, then every 6 weeks to Week 48.",,2014.0
PMID 24450857 a_Summary_SoE.pdf,Arm B (Placebo + Rituximab),control,1.0,3.0,7.0,10.0,12.0,14.0,0.0,"Every 2 weeks for 12 weeks, then every 4 weeks to Week 24, then every 6 weeks to Week 48.",,2014.0
PMID 24552317 a_Summary_SoE.pdf,Arm 1 (Conventional Chemoradiation + Placebo),control,4.0,21.0,33.0,44.0,54.0,66.0,28.0,"Concurrent phase: Daily (M-F) radiation for 6 weeks. Adjuvant phase: 28-day cycles with visits on Day 1 (Infusion/TMZ), Day 15 (Infusion), and Day 21 (Labs).",,2014.0
PMID 24552317 a_Summary_SoE.pdf,Arm 2 (Conventional Chemoradiation + Bevacizumab),intervention,4.0,21.0,33.0,44.0,54.0,66.0,28.0,"Concurrent phase: Daily (M-F) radiation for 6 weeks. Adjuvant phase: 28-day cycles with visits on Day 1 (Infusion/TMZ), Day 15 (Infusion), and Day 21 (Labs).",,2014.0
PMID 24552318 a_Summary_SoE.pdf,Arm B (Experimental Arm: Bevacizumab + Radiotherapy + Temozolomide),intervention,2.0,22.0,33.0,39.0,45.0,50.0,28.0,Concurrent Phase: RT 5 days/week for 6 weeks + Bevacizumab q2w. Maintenance Phase: 28-day cycles with visits on D1 and D15. Monotherapy Phase: 21-day cycles with visits on D1.,,2014.0
PMID 24552318 a_Summary_SoE.pdf,Arm A (Control Arm: Placebo + Radiotherapy + Temozolomide),control,2.0,22.0,33.0,39.0,45.0,50.0,28.0,Concurrent Phase: RT 5 days/week for 6 weeks + Placebo q2w. Maintenance Phase: 28-day cycles with visits on D1 and D15. Monotherapy Phase: 21-day cycles with visits on D1.,,2014.0
PMID 24552320 a_Summary_SoE.pdf,Regimen I & II (Cisplatin + Paclitaxel backbone +/- Bevacizumab),control,2.0,7.0,18.0,34.0,50.0,70.0,21.0,"D1 (Infusion), D2 (Infusion), D8 (Labs), D15 (Labs)",,2014.0
PMID 24552320 a_Summary_SoE.pdf,Regimen III & IV (Topotecan + Paclitaxel backbone +/- Bevacizumab),intervention,2.0,9.0,23.0,43.0,63.0,88.0,21.0,"D1 (Infusion), D2 (Infusion), D3 (Infusion), D8 (Labs), D15 (Labs)",,2014.0
PMID 24590644 a_Summary_SoE.pdf,Arm A (Early Zoledronic Acid),intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle (4 weeks) during the double-blind phase.,,2014.0
PMID 24590644 a_Summary_SoE.pdf,Arm B (Placebo / Standard Zoledronic Acid),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle (4 weeks) during the double-blind phase receiving placebo infusions.,,2014.0
