filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 22915657 a_Summary_SoE.pdf,"Arm 1: Palonosetron + Dexamethasone (Day 1), Compazine + Placebo (Days 2 & 3)",control,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening visit (within 2 weeks of treatment) and 1 treatment visit (Day 1).,,2012.0
PMID 22915657 a_Summary_SoE.pdf,"Arm 2: Granisetron + Dexamethasone (Day 1), Compazine + Placebo (Days 2 & 3)",control,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening visit and 1 treatment visit (Day 1).,,2012.0
PMID 22915657 a_Summary_SoE.pdf,"Arm 3: Aprepitant + Palonosetron + Dexamethasone (Day 1), Aprepitant + Dexamethasone (Days 2 & 3)",intervention,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening visit and 1 treatment visit (Day 1).,,2012.0
PMID 22915657 a_Summary_SoE.pdf,"Arm 4: Palonosetron + Dexamethasone (Day 1), Compazine + Dexamethasone (Days 2 & 3)",intervention,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1 screening visit and 1 treatment visit (Day 1).,,2012.0
PMID 22949154 a_Summary_SoE.pdf,Arm 1 (Bosutinib),intervention,2.0,2.0,4.0,7.0,8.0,9.0,28.0,"Weeks 1, 4, 8, 12, 16 (labs), 20 (labs), 24, 36, 48",,2012.0
PMID 22949154 a_Summary_SoE.pdf,Arm 2 (Imatinib),control,2.0,2.0,4.0,7.0,8.0,9.0,28.0,"Weeks 1, 4, 8, 12, 16 (labs), 20 (labs), 24, 36, 48",,2012.0
PMID 22965961 a_Summary_SoE.pdf,Cediranib + mFOLFOX6,intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Day 8, then every 14 days (bi-weekly) for dosing.",,2012.0
PMID 22965961 a_Summary_SoE.pdf,Bevacizumab + mFOLFOX6,control,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Day 8, then every 14 days (bi-weekly) for dosing.",,2012.0
PMID 22965962 a_Summary_SoE.pdf,Arm A (Aflibercept + Docetaxel),intervention,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Day 1 (Treatment/Labs/Clinic) and Week 2 (BP check/Clinic) of each 21-day cycle.,,2012.0
PMID 22965962 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Day 1 (Treatment/Labs/Clinic) and Week 2 (BP check/Clinic) of each 21-day cycle.,,2012.0
PMID 22965965 a_Summary_SoE.pdf,Cediranib + FOLFOX (Intervention),intervention,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Week 1 (Day 8), then every 2 weeks (Day 15, 29, 43, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,Placebo + FOLFOX (Control),control,1.0,4.0,8.0,14.0,21.0,28.0,14.0,"Day 1, Week 1 (Day 8), then every 2 weeks (Day 15, 29, 43, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,Cediranib + XELOX (Intervention),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Day 1, Week 1 (Day 8), Week 2 (Day 15), then every 3 weeks (Day 22, 43, 64, etc.)",,2012.0
PMID 22965965 a_Summary_SoE.pdf,Placebo + XELOX (Control),control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Day 1, Week 1 (Day 8), Week 2 (Day 15), then every 3 weeks (Day 22, 43, 64, etc.)",,2012.0
PMID 22987089 a_Summary_SoE.pdf,Arm A (Levocarnitine),intervention,2.0,2.0,3.0,3.0,3.0,3.0,28.0,"Screening (Eligibility), Baseline (Day 0), Day 1 (Start), Week 4 (Evaluation), Week 8 (End of Study)",,2012.0
PMID 22987089 a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,2.0,3.0,3.0,3.0,3.0,28.0,"Screening (Eligibility), Baseline (Day 0), Day 1 (Start), Week 4 (Evaluation), Week 8 (End of Study)",,2012.0
PMID 23075175 a_Summary_SoE.pdf,Arm A (PBSC Transplantation),intervention,1.0,12.0,21.0,26.0,28.0,30.0,0.0,"Month 1: 3x weekly labs/IV treatment; Months 2-3: weekly labs; Months 4-12: periodic follow-up for labs, vaccinations, and imaging.",,2012.0
PMID 23075175 a_Summary_SoE.pdf,Arm B (Marrow Transplantation),control,1.0,12.0,21.0,26.0,28.0,30.0,0.0,"Month 1: 3x weekly labs/IV treatment; Months 2-3: weekly labs; Months 4-12: periodic follow-up for labs, vaccinations, and imaging.",,2012.0
PMID 23177515 a_Summary_SoE.pdf,Regorafenib,intervention,1.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document,,2013.0
PMID 23177515 a_Summary_SoE.pdf,Placebo,control,1.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document,,2013.0
PMID 23228172 a_Summary_SoE.pdf,Arm A (Abiraterone Acetate + Prednisone),intervention,1.0,3.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1-3: Days 1 and 15; Cycle 4+: Day 1 only. Imaging at Cycles 3, 5, 7, 10, 13.",,2013.0
PMID 23228172 a_Summary_SoE.pdf,Arm B (Placebo + Prednisone),control,1.0,3.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1-3: Days 1 and 15; Cycle 4+: Day 1 only. Imaging at Cycles 3, 5, 7, 10, 13.",,2013.0
PMID 23234763 a_Summary_SoE.pdf,Lapatinib,intervention,1.0,1.0,2.0,3.0,4.0,5.0,90.0,Screening visit followed by Day 1 treatment initiation and quarterly (every 3 months) clinic visits for cardiac and disease-free survival evaluations.,,2013.0
PMID 23234763 a_Summary_SoE.pdf,Placebo,control,1.0,1.0,2.0,3.0,4.0,5.0,90.0,Screening visit followed by Day 1 treatment initiation and quarterly (every 3 months) clinic visits for cardiac and disease-free survival evaluations.,,2013.0
PMID 23248256 a_Summary_SoE.pdf,Arm 1 (Carboplatin + Paclitaxel + Placebo),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2013.0
PMID 23248256 a_Summary_SoE.pdf,Arm 2 (Carboplatin + Paclitaxel + Sorafenib),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm A (Chlorambucil alone),control,2.0,5.0,10.0,16.0,17.0,18.0,28.0,"Weekly for the first 6 weeks (induction), then Day 1 and Day 8 of four 28-day cycles (maintenance), plus restaging at Week 7 and End of Treatment at Week 25.",,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm B (Chlorambucil plus Rituximab),intervention,2.0,5.0,10.0,16.0,17.0,18.0,28.0,"Weekly for the first 6 weeks (induction), then Day 1 and Day 8 of four 28-day cycles (maintenance). Rituximab infusions occur on Day 1 of Weeks 1, 2, 3, 4, 9, 13, 17, and 21.",,2013.0
PMID 23295789 a_Summary_SoE.pdf,Arm C (Rituximab alone),intervention,2.0,5.0,10.0,16.0,17.0,18.0,28.0,"Weekly for the first 6 weeks (induction), then Day 1 and Day 8 of four 28-day cycles (maintenance). Rituximab infusions occur on Day 1 of Weeks 1, 2, 3, 4, 9, 13, 17, and 21.",,2013.0
PMID 23295793 a_Summary_SoE.pdf,Arm A (Toremifene Citrate 20 mg once daily),intervention,1.0,1.0,2.0,3.0,3.0,4.0,0.0,"Screening, Randomization (Day 1), Month 3, Month 6, Month 12",,2013.0
PMID 23295793 a_Summary_SoE.pdf,Arm B (Placebo once daily),control,1.0,1.0,2.0,3.0,3.0,4.0,0.0,"Screening, Randomization (Day 1), Month 3, Month 6, Month 12",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 1 (Exemestane + Celecoxib),intervention,1.0,0.0,1.0,2.0,3.0,4.0,,"Visits occur at 3, 6, 9, and 12 months during the first year of treatment.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 2 (Exemestane + Placebo),control,1.0,0.0,1.0,2.0,3.0,4.0,,"Visits occur at 3, 6, 9, and 12 months during the first year of treatment.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 3 (Anastrozole + Celecoxib),intervention,1.0,0.0,1.0,2.0,3.0,4.0,,"Visits occur at 3, 6, 9, and 12 months during the first year of treatment.",,2013.0
PMID 23358971 a_Summary_SoE.pdf,Arm 4 (Anastrozole + Placebo),control,1.0,0.0,1.0,2.0,3.0,4.0,,"Visits occur at 3, 6, 9, and 12 months during the first year of treatment.",,2013.0
PMID 23358972_Summary_SoE.pdf,Arm A (FOLFIRI + sunitinib),intervention,2.0,5.0,9.0,15.0,22.0,29.0,42.0,"Cycle 1: Days 1, 8, 15, 22, 29. Cycle 2 onwards: Days 1, 15, 29.",,2013.0
PMID 23358972_Summary_SoE.pdf,Arm B (FOLFIRI + Placebo),control,2.0,5.0,9.0,15.0,22.0,29.0,42.0,"Cycle 1: Days 1, 8, 15, 22, 29. Cycle 2 onwards: Days 1, 15, 29.",,2013.0
PMID 23460714 a_Summary_SoE.pdf,Arm A (Docetaxel + Placebo),control,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2013.0
PMID 23460714 a_Summary_SoE.pdf,Arm B (Docetaxel + ZD1839/Gefitinib),intervention,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2013.0
PMID 23478059 a_Summary_SoE.pdf,Arm A (Abagovomab),intervention,1.0,3.0,5.0,8.0,12.0,15.0,28.0,"Induction Phase: Weeks 0, 2, 4, 6 (every 2 weeks). Maintenance Phase: Week 10, then every 4 weeks until Week 94.",,2013.0
PMID 23478059 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,3.0,5.0,8.0,12.0,15.0,28.0,"Induction Phase: Weeks 0, 2, 4, 6 (every 2 weeks). Maintenance Phase: Week 10, then every 4 weeks until Week 94.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Arm A (Lapatinib + Paclitaxel),intervention,1.0,4.0,10.0,19.0,20.0,22.0,28.0,"Weekly (Days 1, 8, 15) for the first 6 cycles while on Paclitaxel; then every 8 weeks for Lapatinib monotherapy maintenance.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel),control,1.0,4.0,10.0,19.0,20.0,22.0,28.0,"Weekly (Days 1, 8, 15) for the first 6 cycles while on Paclitaxel; then every 8 weeks for Placebo monotherapy maintenance.",,2013.0
PMID 23509322 a_Summary_SoE.pdf,Open-label Monotherapy Lapatinib Extension,intervention,0.0,1.0,2.0,4.0,5.0,7.0,56.0,"Day 1 Dose, then every 8 weeks for assessments and drug dispensing.",,2013.0
PMID 23550669 a_Summary_SoE.pdf,,,,,,,,,,,Failed to parse JSON,2013.0
PMID 23569308 a_Summary_SoE.pdf,Arm A (Zibotentan + Docetaxel),intervention,1.0,5.0,9.0,13.0,16.0,20.0,21.0,"3-weekly for 10 cycles (with Day 8 and 15 visits in first 2 cycles), followed by 4-weekly follow-up visits.",,2013.0
PMID 23569308 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),control,1.0,5.0,9.0,13.0,16.0,20.0,21.0,"3-weekly for 10 cycles (with Day 8 and 15 visits in first 2 cycles), followed by 4-weekly follow-up visits.",,2013.0
PMID 23690416 a_Summary_SoE.pdf,Arm A (Experimental Arm - Biomarker-based),intervention,2.0,6.0,14.0,24.0,26.0,28.0,28.0,"Days 1, 2, 15, and 16 of each 28-day cycle (based on the most intensive DV regimen).",,2013.0
PMID 23690416 a_Summary_SoE.pdf,Arm B (Standard Arm - Gemcitabine/Carboplatin),control,2.0,4.0,9.0,13.0,15.0,17.0,21.0,Days 1 and 8 of each 21-day cycle.,,2013.0
PMID 23724913 a_Summary_SoE.pdf,Arm A (PF-02341066 / Crizotinib),intervention,1.0,3.0,6.0,10.0,14.0,20.0,21.0,"Cycle 1: Day 1, Day 15; Cycles >= 2: Day 1",,2013.0
PMID 23724913 a_Summary_SoE.pdf,Arm B (Standard of Care Chemotherapy: Pemetrexed or Docetaxel),control,1.0,3.0,6.0,10.0,14.0,20.0,21.0,"Cycle 1: Day 1, Day 15; Cycles >= 2: Day 1",,2013.0
PMID 23733756 a_Summary_SoE.pdf,Arm 1 (Acetyl-L-Carnitine),intervention,1.0,5.0,13.0,14.0,15.0,16.0,7.0,"Weekly taxane infusions for 12 weeks, followed by study-specific follow-up visits at weeks 24, 36, and 1 year.",,2013.0
PMID 23733756 a_Summary_SoE.pdf,Arm 2 (Placebo),control,1.0,5.0,13.0,14.0,15.0,16.0,7.0,"Weekly taxane infusions for 12 weeks, followed by study-specific follow-up visits at weeks 24, 36, and 1 year.",,2013.0
PMID 23733779 a_Summary_SoE.pdf,Arm A (6 cycles of FAC),control,1.0,2.0,5.0,8.0,9.0,10.0,21.0,FAC every 21 days for 6 cycles.,,2013.0
PMID 23733779 a_Summary_SoE.pdf,Arm B (4 cycles of FAC followed by 8 weekly Paclitaxel),intervention,1.0,2.0,5.0,14.0,15.0,16.0,21.0,"FAC every 21 days for 4 cycles, followed by Paclitaxel weekly for 8 weeks.",,2013.0
PMID 23816960 a_Summary_SoE.pdf,Arm A (Afatinib),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Courses 1-2: Day 1 and Day 8. Course 3 onwards: Day 1 only.,,2013.0
PMID 23816960 a_Summary_SoE.pdf,Arm B (Pemetrexed/Cisplatin),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Courses 1-2: Day 1 and Day 8. Courses 3-6: Day 1 only. Post-treatment: EOT visit 21 days after last dose, then Follow-up every 21 days.",,2013.0
PMID 23835708 a_Summary_SoE.pdf,Arm A (Bevacizumab Maintenance),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Induction: Day 1 of each 21-day cycle (4 cycles). Maintenance: Day 1 of each 21-day cycle starting from Day 85.,,2013.0
PMID 23835708 a_Summary_SoE.pdf,Arm B (Bevacizumab + Pemetrexed Maintenance),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Induction: Day 1 of each 21-day cycle (4 cycles). Maintenance: Day 1 of each 21-day cycle starting from Day 85.,,2013.0
PMID 23857972 a_Summary_SoE.pdf,Arm A (Sunitinib + Capecitabine),intervention,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 7, 14. Subsequent cycles: Day 1 every 21 days.",,2013.0
PMID 23857972 a_Summary_SoE.pdf,Arm B (Capecitabine monotherapy),control,1.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 7, 14. Subsequent cycles: Day 1 every 21 days.",,2013.0
PMID 23863050 a_Summary_SoE.pdf,Arm A (Alpharadin + Best Standard of Care),intervention,2.0,4.0,6.0,9.0,10.0,12.0,28.0,"6 intravenous administrations separated by 4-week intervals (W0, W4, W8, W12, W16, W20), followed by an End of Treatment visit at W24, and follow-up visits every 2 months until 1 year.",,2013.0
PMID 23863050 a_Summary_SoE.pdf,Arm B (Placebo + Best Standard of Care),control,2.0,4.0,6.0,9.0,10.0,12.0,28.0,"6 intravenous administrations of placebo separated by 4-week intervals, followed by an End of Treatment visit at W24, and follow-up visits every 2 months until 1 year.",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm A (Cediranib 30 mg monotherapy),intervention,1.0,5.0,9.0,13.0,17.0,22.0,42.0,"Weekly for 6 weeks, then every 3 weeks thereafter.",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm B (Cediranib 20 mg + Lomustine),intervention,1.0,5.0,9.0,13.0,17.0,22.0,42.0,"Weekly for 6 weeks, then every 3 weeks thereafter.",,2013.0
PMID 23940216 a_Summary_SoE.pdf,Arm C (Cediranib matched placebo + Lomustine),control,1.0,5.0,9.0,13.0,17.0,22.0,42.0,"Weekly for 6 weeks, then every 3 weeks thereafter.",,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 1 (TAC),control,3.0,5.0,8.0,10.0,10.0,11.0,21.0,Day 1 of each 21-day cycle for 6 cycles.,,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 2 (DD AC -> P),intervention,3.0,6.0,10.0,12.0,12.0,13.0,14.0,"Day 1 of each 14-day cycle for 8 cycles (4 AC, 4 Paclitaxel).",,2013.0
PMID 23940225 a_Summary_SoE.pdf,Group 3 (DD AC -> PG),intervention,3.0,6.0,10.0,12.0,12.0,13.0,14.0,"Day 1 of each 14-day cycle for 8 cycles (4 AC, 4 Paclitaxel/Gemcitabine).",,2013.0
PMID 23960180 a_Summary_SoE.pdf,Arm A (Rituximab Maintenance),intervention,2.0,6.0,16.0,26.0,28.0,30.0,28.0,"Induction Phase (Months 1-4): 4 cycles of R-FND (D1-4, plus D8 in Cycle 1) with mid-cycle labs. Consolidation (Months 5-6): 4 weekly Rituximab infusions. Maintenance (Months 9-15): Rituximab every 2 months.",,2013.0
PMID 23960180 a_Summary_SoE.pdf,Arm B (No further therapy),control,2.0,6.0,16.0,26.0,27.0,28.0,28.0,"Induction Phase (Months 1-4): 4 cycles of R-FND (D1-4, plus D8 in Cycle 1) with mid-cycle labs. Consolidation (Months 5-6): 4 weekly Rituximab infusions. No maintenance therapy.",,2013.0
PMID 23980091 a_Summary_SoE.pdf,Arm 1 (ZD1839 / IRESSA),intervention,1.0,1.0,2.0,3.0,4.0,5.0,,"Month 1, Month 3, then every 3 months during treatment.",,2013.0
PMID 23980091 a_Summary_SoE.pdf,Arm 2 (Placebo),control,1.0,1.0,2.0,3.0,4.0,5.0,,"Month 1, Month 3, then every 3 months during treatment.",,2013.0
PMID 24043745 a_Summary_SoE.pdf,Everolimus (RAD001) + Best Supportive Care (BSC),intervention,2.0,3.0,6.0,10.0,14.0,19.0,28.0,"Day 1 (randomization), Day 15 (safety), then every 28 days for safety/labs. Imaging every 6 weeks (42 days).",,2013.0
PMID 24043745 a_Summary_SoE.pdf,Placebo + Best Supportive Care (BSC),control,2.0,3.0,6.0,10.0,14.0,19.0,28.0,"Day 1 (randomization), Day 15 (safety), then every 28 days for safety/labs. Imaging every 6 weeks (42 days).",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm A (Soy protein powder + Placebo pill),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"1 screening visit for consent and physical exam, followed by 1 baseline visit (Day 1) for randomization and labs. All subsequent follow-ups at weeks 2, 4, 8, and 13 are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm B (Casein powder + Effexor XR),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"1 screening visit for consent and physical exam, followed by 1 baseline visit (Day 1) for randomization and labs. All subsequent follow-ups at weeks 2, 4, 8, and 13 are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm C (Soy protein powder + Effexor XR),intervention,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"1 screening visit for consent and physical exam, followed by 1 baseline visit (Day 1) for randomization and labs. All subsequent follow-ups at weeks 2, 4, 8, and 13 are conducted via telephone.",,2013.0
PMID 24081940 a_Summary_SoE.pdf,Arm D (Casein protein powder + Placebo pill),control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"1 screening visit for consent and physical exam, followed by 1 baseline visit (Day 1) for randomization and labs. All subsequent follow-ups at weeks 2, 4, 8, and 13 are conducted via telephone.",,2013.0
PMID 24101040 a_Summary_SoE.pdf,Arm 1 (Standard Arm),control,2.0,20.0,33.0,44.0,55.0,64.0,28.0,"Chemo-RT: 5 days/week for 6 weeks (30 days). Adjuvant: Day 1 (Exam/NCF), Day 14 (NCF in C1/C4), Day 21 (Labs), Day 28 (Labs).",,2013.0
PMID 24101040 a_Summary_SoE.pdf,Arm 2 (Experimental Arm),intervention,2.0,20.0,33.0,46.0,60.0,73.0,28.0,"Chemo-RT: 5 days/week for 6 weeks (30 days). Adjuvant: Day 1 (Exam/NCF), Day 14 (Labs/NCF), Day 21 (Labs), Day 28 (Labs).",,2013.0
PMID 24101054 a_Summary_SoE.pdf,Arm 1 (Bevacizumab + Erlotinib-placebo),control,1.0,2.0,6.0,10.0,14.0,19.0,21.0,Day 1 of each 21-day cycle for both chemotherapy and post-chemotherapy phases.,,2013.0
PMID 24101054 a_Summary_SoE.pdf,Arm 2 (Bevacizumab + Erlotinib),intervention,1.0,2.0,6.0,10.0,14.0,19.0,21.0,Day 1 of each 21-day cycle for both chemotherapy and post-chemotherapy phases.,,2013.0
PMID 24131140 a_Summary_SoE.pdf,Arm A (ABI-007 + Gemcitabine),intervention,2.0,5.0,12.0,22.0,32.0,42.0,28.0,"Weekly for 3 weeks followed by one week of rest. In Cycle 1, clinic visits for labs/assessments are required during rest weeks (Days 22 and 50).",,2013.0
PMID 24131140 a_Summary_SoE.pdf,Arm B (Gemcitabine alone),control,2.0,5.0,12.0,22.0,32.0,42.0,28.0,"Cycle 1 is 8 weeks (7 weeks on, 1 week rest). Cycle 2 onwards is 4 weeks (3 weeks on, 1 week rest). Clinic visit for labs/assessments required during Cycle 1 rest week (Day 50).",,2013.0
PMID 24145346 a_Summary_SoE.pdf,Arm A (Pemetrexed + Carboplatin + Bevacizumab),intervention,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, and 15. Maintenance (Cycles 501+): Day 1 only.",,2013.0
PMID 24145346 a_Summary_SoE.pdf,Arm B (Paclitaxel + Carboplatin + Bevacizumab),control,1.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, and 15. Maintenance (Cycles 501+): Day 1 only.",,2013.0
PMID 24297945 a_Summary_SoE.pdf,Arm A (Bevacizumab + Temsirolimus),intervention,2.0,5.0,13.0,26.0,39.0,54.0,28.0,"Weekly clinic visits on Days 1, 8, 15, and 22 of each 28-day cycle.",,2014.0
PMID 24297945 a_Summary_SoE.pdf,Arm B (Bevacizumab + Interferon-alfa),control,2.0,5.0,13.0,26.0,39.0,54.0,28.0,"Weekly clinic visits on Days 1, 8, 15, and 22 of each 28-day cycle.",,2014.0
PMID 24297950 a_Summary_SoE.pdf,Temsirolimus (25 mg IV infusion once weekly),intervention,1.0,5.0,13.0,26.0,39.0,53.0,42.0,"Weekly in-person visits for IV infusion (Weeks 1, 2, 3, 4, 5, 6 of every 6-week cycle).",,2014.0
PMID 24297950 a_Summary_SoE.pdf,Sorafenib (400 mg orally twice daily),control,1.0,3.0,7.0,13.0,20.0,27.0,42.0,"In-person visits on Weeks 1, 3, and 5 of every 6-week cycle; Weeks 2, 4, and 6 are conducted via telephone.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 1 (CaMg immediately before and after FOLFOX),intervention,1.0,3.0,7.0,13.0,15.0,16.0,14.0,"Day 1 of each 14-day cycle for 13 cycles; Follow-up visits at 1, 3, and 6 months post-treatment.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 2 (Placebo immediately before and after FOLFOX),control,1.0,3.0,7.0,13.0,15.0,16.0,14.0,"Day 1 of each 14-day cycle for 13 cycles; Follow-up visits at 1, 3, and 6 months post-treatment.",,2014.0
PMID 24297951 a_Summary_SoE.pdf,Arm 3 (CaMg immediately before and placebo immediately after FOLFOX),intervention,1.0,3.0,7.0,13.0,15.0,16.0,14.0,"Day 1 of each 14-day cycle for 13 cycles; Follow-up visits at 1, 3, and 6 months post-treatment.",,2014.0
PMID 24323035 a_Summary_SoE.pdf,Arm A (Sunitinib plus Prednisone),intervention,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Cycle 1: Day 1, Day 15. Subsequent cycles: Day 1 of every 28-day cycle (C2D1, C3D1, etc.).",,2014.0
PMID 24323035 a_Summary_SoE.pdf,Arm B (Placebo plus Prednisone),control,1.0,3.0,5.0,8.0,11.0,15.0,28.0,"Cycle 1: Day 1, Day 15. Subsequent cycles: Day 1 of every 28-day cycle (C2D1, C3D1, etc.).",,2014.0
PMID 24395863 a_Summary_SoE.pdf,Regimen I (Weekly Cisplatin and Radiation Therapy),control,2.0,22.0,41.0,42.0,43.0,44.0,7.0,Radiation therapy is delivered 5 days per week (Monday-Friday) for 8 weeks. Chemotherapy is administered weekly during this period.,,2014.0
PMID 24395863 a_Summary_SoE.pdf,"Regimen II (Cisplatin, Tirapazamine, and Radiation Therapy)",intervention,2.0,22.0,41.0,42.0,43.0,44.0,7.0,"Radiation therapy is delivered 5 days per week (Monday-Friday) for 8 weeks. Chemotherapy (Cisplatin and TPZ) is administered on specific days (1, 8, 10, 12, 15, 22, 24, 26, 29) which coincide with radiation days.",,2014.0
PMID 24401022 a_Summary_SoE.pdf,Arm A (GClb: Obinutuzumab + Chlorambucil),intervention,1.0,5.0,9.0,14.0,16.0,17.0,28.0,"Cycle 1: Days 1, 2, 8, 15; Cycles 2-6: Days 1, 15",,2014.0
PMID 24401022 a_Summary_SoE.pdf,Arm B (RClb: Rituximab + Chlorambucil),intervention,1.0,3.0,7.0,12.0,14.0,15.0,28.0,"Cycles 1-6: Days 1, 15",,2014.0
PMID 24401022 a_Summary_SoE.pdf,Arm C (Clb: Chlorambucil alone),control,1.0,3.0,7.0,12.0,14.0,15.0,28.0,"Cycles 1-6: Days 1, 15",,2014.0
PMID 24439929 CT_Summary_SoE.pdf,Arm A (BIBW 2992 / Afatinib),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Courses 1-2: Day 1 and Day 8. Course 3+: Day 1 only.,,2014.0
PMID 24439929 CT_Summary_SoE.pdf,Arm B (Gemcitabine/Cisplatin),control,2.0,4.0,9.0,15.0,19.0,24.0,21.0,Courses 1-6: Day 1 and Day 8. Follow-up: Every 21 days after EOT.,,2014.0
PMID 24450857 a_Summary_SoE.pdf,Arm A (Idelalisib + Rituximab),intervention,1.0,3.0,7.0,10.0,12.0,15.0,0.0,"Every 2 weeks for the first 12 weeks, then every 4 weeks between Weeks 12 and 24, then every 6 weeks between Weeks 24 and 48.",,2014.0
PMID 24450857 a_Summary_SoE.pdf,Arm B (Placebo + Rituximab),control,1.0,3.0,7.0,10.0,12.0,15.0,0.0,"Every 2 weeks for the first 12 weeks, then every 4 weeks between Weeks 12 and 24, then every 6 weeks between Weeks 24 and 48.",,2014.0
PMID 24552317 a_Summary_SoE.pdf,Arm 1 (Radiation + Temozolomide + Placebo),control,2.0,22.0,33.0,42.0,52.0,62.0,28.0,"Daily Radiation (5 days/week) for 6 weeks; then 28-day adjuvant cycles with visits on Days 1, 15, and 21.",,2014.0
PMID 24552317 a_Summary_SoE.pdf,Arm 2 (Radiation + Temozolomide + Bevacizumab),intervention,2.0,22.0,33.0,42.0,52.0,62.0,28.0,"Daily Radiation (5 days/week) for 6 weeks; then 28-day adjuvant cycles with visits on Days 1, 15, and 21.",,2014.0
