filename,arm_name,n,median,q1,q3,mean,std,min,max,iqr
PMID 22689805 a_Summary_SoE.pdf,Arm B (Decitabine),3,79.0,79.0,82.0,81.0,3.4641016151377544,79.0,85.0,3.0
PMID 22735384 a_Summary_SoE.pdf,Arm A (GSK2118436 / Dabrafenib),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22735384 a_Summary_SoE.pdf,Arm A (GSK2118436),2,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 22735384 a_Summary_SoE.pdf,Arm B (DTIC / Dacarbazine),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22735384 a_Summary_SoE.pdf,Arm B (DTIC),2,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 22808955 a_Summary_SoE.pdf,Expectant Management (Watchful Waiting),3,6.0,5.5,6.0,5.666666666666667,0.5773502691896258,5.0,6.0,0.5
PMID 22808955 a_Summary_SoE.pdf,Radical Prostatectomy,3,6.0,6.0,6.5,6.333333333333333,0.5773502691896257,6.0,7.0,0.5
PMID 22851564 a_Summary_SoE.pdf,Arm A (Sorafenib + Gemcitabine + Cisplatin),1,30.0,30.0,30.0,30.0,,30.0,30.0,0.0
PMID 22851564 a_Summary_SoE.pdf,Arm B (Placebo + Gemcitabine + Cisplatin),1,30.0,30.0,30.0,30.0,,30.0,30.0,0.0
PMID 22851564 a_Summary_SoE.pdf,Placebo + Gemcitabine + Cisplatin,2,30.5,30.25,30.75,30.5,0.7071067811865476,30.0,31.0,0.5
PMID 22851564 a_Summary_SoE.pdf,Sorafenib + Gemcitabine + Cisplatin,2,30.5,30.25,30.75,30.5,0.7071067811865476,30.0,31.0,0.5
PMID 22853014 a_Summary_SoE.pdf,Arm 1 (Anastrozole alone),3,14.0,14.0,16.0,15.333333333333334,2.3094010767585034,14.0,18.0,2.0
PMID 22853014 a_Summary_SoE.pdf,Arm 2 (Anastrozole and Fulvestrant),3,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0
PMID 22894553 a_Summary_SoE.pdf,Arm A (MDV3100),3,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 22894553 a_Summary_SoE.pdf,Arm B (Placebo),3,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
PMID 22915657 a_Summary_SoE.pdf,Arm 1 (Palonosetron + Dexamethasone + Compazine + Placebo),1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 22915657 a_Summary_SoE.pdf,Arm 1 (Palonosetron + Dexamethasone + Compazine),1,2.0,2.0,2.0,2.0,,2.0,2.0,0.0
PMID 22915657 a_Summary_SoE.pdf,"Arm 1: Palonosetron + Dexamethasone (Day 1), Compazine + Placebo (Days 2 & 3)",1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 22915657 a_Summary_SoE.pdf,Arm 2 (Granisetron + Dexamethasone + Compazine + Placebo),1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 22915657 a_Summary_SoE.pdf,Arm 2 (Granisetron + Dexamethasone + Compazine),1,2.0,2.0,2.0,2.0,,2.0,2.0,0.0
PMID 22915657 a_Summary_SoE.pdf,"Arm 2: Granisetron + Dexamethasone (Day 1), Compazine + Placebo (Days 2 & 3)",1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 22915657 a_Summary_SoE.pdf,Arm 3 (Aprepitant + Palonosetron + Dexamethasone),2,1.5,1.25,1.75,1.5,0.7071067811865476,1.0,2.0,0.5
PMID 22915657 a_Summary_SoE.pdf,"Arm 3: Aprepitant + Palonosetron + Dexamethasone (Day 1), Aprepitant + Dexamethasone (Days 2 & 3)",1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 22915657 a_Summary_SoE.pdf,Arm 4 (Palonosetron + Dexamethasone + Compazine + Dexamethasone),2,1.5,1.25,1.75,1.5,0.7071067811865476,1.0,2.0,0.5
PMID 22915657 a_Summary_SoE.pdf,"Arm 4: Palonosetron + Dexamethasone (Day 1), Compazine + Dexamethasone (Days 2 & 3)",1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 22949154 a_Summary_SoE.pdf,Arm 1 (Bosutinib 500mg daily),1,9.0,9.0,9.0,9.0,,9.0,9.0,0.0
PMID 22949154 a_Summary_SoE.pdf,Arm 1 (Bosutinib),2,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0
PMID 22949154 a_Summary_SoE.pdf,Arm 2 (Imatinib 400mg daily),1,9.0,9.0,9.0,9.0,,9.0,9.0,0.0
PMID 22949154 a_Summary_SoE.pdf,Arm 2 (Imatinib),2,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0
PMID 22965961 a_Summary_SoE.pdf,Arm A/B (Cediranib + mFOLFOX6),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965961 a_Summary_SoE.pdf,Arm C (Bevacizumab + mFOLFOX6),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965961 a_Summary_SoE.pdf,Bevacizumab + FOLFOX (Arm C),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965961 a_Summary_SoE.pdf,Bevacizumab + mFOLFOX6,1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965961 a_Summary_SoE.pdf,Cediranib + FOLFOX (Arm A/B),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965961 a_Summary_SoE.pdf,Cediranib + mFOLFOX6,1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965962 a_Summary_SoE.pdf,Arm A (Aflibercept + Docetaxel),3,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 22965962 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),3,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 22965965 a_Summary_SoE.pdf,"Cediranib + FOLFOX (Arms A, B, D)",1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965965 a_Summary_SoE.pdf,Cediranib + FOLFOX (Intervention),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965965 a_Summary_SoE.pdf,"Cediranib + XELOX (Arms A, B, D)",1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22965965 a_Summary_SoE.pdf,Cediranib + XELOX (Intervention),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22965965 a_Summary_SoE.pdf,FOLFOX Arm (Cediranib + FOLFOX),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965965 a_Summary_SoE.pdf,"Placebo + FOLFOX (Arms C, E)",1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965965 a_Summary_SoE.pdf,Placebo + FOLFOX (Control),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 22965965 a_Summary_SoE.pdf,"Placebo + XELOX (Arms C, E)",1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22965965 a_Summary_SoE.pdf,Placebo + XELOX (Control),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22965965 a_Summary_SoE.pdf,XELOX Arm (Cediranib + XELOX),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 22987089 a_Summary_SoE.pdf,Arm A (Levocarnitine),3,3.0,2.5,3.0,2.6666666666666665,0.5773502691896258,2.0,3.0,0.5
PMID 22987089 a_Summary_SoE.pdf,Arm B (Placebo),3,3.0,2.5,3.0,2.6666666666666665,0.5773502691896258,2.0,3.0,0.5
PMID 23075175 a_Summary_SoE.pdf,Arm A (PBSC Transplantation),2,29.5,29.25,29.75,29.5,0.7071067811865476,29.0,30.0,0.5
PMID 23075175 a_Summary_SoE.pdf,Arm B (Marrow Transplantation),2,29.5,29.25,29.75,29.5,0.7071067811865476,29.0,30.0,0.5
PMID 23075175 a_Summary_SoE.pdf,Marrow Transplantation,1,23.0,23.0,23.0,23.0,,23.0,23.0,0.0
PMID 23075175 a_Summary_SoE.pdf,PBSC Transplantation,1,23.0,23.0,23.0,23.0,,23.0,23.0,0.0
PMID 23177515 a_Summary_SoE.pdf,Placebo,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMID 23177515 a_Summary_SoE.pdf,Regorafenib,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMID 23228172 a_Summary_SoE.pdf,Abiraterone Acetate + Prednisone,1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 23228172 a_Summary_SoE.pdf,Arm A (Abiraterone Acetate + Prednisone),2,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0
PMID 23228172 a_Summary_SoE.pdf,Arm B (Placebo + Prednisone),2,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0
PMID 23228172 a_Summary_SoE.pdf,Placebo + Prednisone,1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 23234763 a_Summary_SoE.pdf,Arm A (Lapatinib),1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 23234763 a_Summary_SoE.pdf,Arm B (Placebo),1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 23234763 a_Summary_SoE.pdf,Lapatinib,2,3.0,2.0,4.0,3.0,2.8284271247461903,1.0,5.0,2.0
PMID 23234763 a_Summary_SoE.pdf,Placebo,2,3.0,2.0,4.0,3.0,2.8284271247461903,1.0,5.0,2.0
PMID 23248256 a_Summary_SoE.pdf,Arm 1 (Carboplatin + Paclitaxel + Placebo),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 23248256 a_Summary_SoE.pdf,Arm 1 (Carboplatin and Paclitaxel plus Placebo),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 23248256 a_Summary_SoE.pdf,Arm 1 (Carboplatin and Paclitaxel with Placebo),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 23248256 a_Summary_SoE.pdf,Arm 2 (Carboplatin + Paclitaxel + Sorafenib),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 23248256 a_Summary_SoE.pdf,Arm 2 (Carboplatin and Paclitaxel plus Sorafenib),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 23248256 a_Summary_SoE.pdf,Arm 2 (Carboplatin and Paclitaxel with Sorafenib),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 23295789 a_Summary_SoE.pdf,Arm A (Chlorambucil alone),3,18.0,17.5,18.5,18.0,1.0,17.0,19.0,1.0
PMID 23295789 a_Summary_SoE.pdf,Arm B (Chlorambucil plus Rituximab),2,18.5,18.25,18.75,18.5,0.7071067811865476,18.0,19.0,0.5
PMID 23295789 a_Summary_SoE.pdf,Arm B (Rituximab plus Chlorambucil),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 23295789 a_Summary_SoE.pdf,Arm C (Rituximab alone),3,19.0,18.5,19.0,18.666666666666668,0.5773502691896255,18.0,19.0,0.5
PMID 23295793 a_Summary_SoE.pdf,Arm A (Toremifene Citrate 20 mg once daily),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 23295793 a_Summary_SoE.pdf,Arm A (Toremifene Citrate 20 mg),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 23295793 a_Summary_SoE.pdf,Arm B (Placebo once daily),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 23295793 a_Summary_SoE.pdf,Arm B (Placebo),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 23295793 a_Summary_SoE.pdf,Placebo QD,1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 23295793 a_Summary_SoE.pdf,Toremifene Citrate 20 mg QD,1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 23358971 a_Summary_SoE.pdf,Arm 1 (Exemestane + Celecoxib),2,4.5,4.25,4.75,4.5,0.7071067811865476,4.0,5.0,0.5
PMID 23358971 a_Summary_SoE.pdf,Arm 1: Exemestane + Celecoxib,1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 23358971 a_Summary_SoE.pdf,Arm 2 (Exemestane + Placebo),2,4.5,4.25,4.75,4.5,0.7071067811865476,4.0,5.0,0.5
PMID 23358971 a_Summary_SoE.pdf,Arm 2: Exemestane + Placebo,1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 23358971 a_Summary_SoE.pdf,Arm 3 (Anastrozole + Celecoxib),2,4.5,4.25,4.75,4.5,0.7071067811865476,4.0,5.0,0.5
PMID 23358971 a_Summary_SoE.pdf,Arm 3: Anastrozole + Celecoxib,1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 23358971 a_Summary_SoE.pdf,Arm 4 (Anastrozole + Placebo),2,4.5,4.25,4.75,4.5,0.7071067811865476,4.0,5.0,0.5
PMID 23358971 a_Summary_SoE.pdf,Arm 4: Anastrozole + Placebo,1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 23358972_Summary_SoE.pdf,Arm A (FOLFIRI + sunitinib),3,29.0,29.0,29.0,29.0,0.0,29.0,29.0,0.0
PMID 23358972_Summary_SoE.pdf,Arm B (FOLFIRI + Placebo),2,29.0,29.0,29.0,29.0,0.0,29.0,29.0,0.0
PMID 23358972_Summary_SoE.pdf,Arm B (FOLFIRI + placebo),1,29.0,29.0,29.0,29.0,,29.0,29.0,0.0
PMID 23460714 a_Summary_SoE.pdf,Arm A (Docetaxel + Placebo),3,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0
PMID 23460714 a_Summary_SoE.pdf,Arm B (Docetaxel + ZD1839 (gefitinib)),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 23460714 a_Summary_SoE.pdf,Arm B (Docetaxel + ZD1839),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 23460714 a_Summary_SoE.pdf,Arm B (Docetaxel + ZD1839/Gefitinib),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 23478059 a_Summary_SoE.pdf,Abagovomab,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 23478059 a_Summary_SoE.pdf,Arm A (Abagovomab),2,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0
PMID 23478059 a_Summary_SoE.pdf,Arm B (Placebo),2,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0
PMID 23478059 a_Summary_SoE.pdf,Placebo,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Arm A (Lapatinib + Paclitaxel),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Lapatinib + Paclitaxel,1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Open-label Monotherapy Lapatinib Extension,1,7.0,7.0,7.0,7.0,,7.0,7.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Paclitaxel + Lapatinib,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Paclitaxel + Placebo,1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23509322 a_Summary_SoE.pdf,Placebo + Paclitaxel,1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 23569308 a_Summary_SoE.pdf,Arm A (Zibotentan + Docetaxel),3,21.0,20.5,21.5,21.0,1.0,20.0,22.0,1.0
PMID 23569308 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel),3,21.0,20.5,21.5,21.0,1.0,20.0,22.0,1.0
PMID 23690416 a_Summary_SoE.pdf,Arm A (Experimental Arm - Biomarker-based),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 23690416 a_Summary_SoE.pdf,Arm A (Personalized Chemotherapy based on RRM1/ERCC1),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 23690416 a_Summary_SoE.pdf,Arm A (Pharmacogenomic-based Chemotherapy Selection),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 23690416 a_Summary_SoE.pdf,Arm B (Standard Arm - Gemcitabine/Carboplatin),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 23690416 a_Summary_SoE.pdf,Arm B (Standard Gemcitabine/Carboplatin),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 23690416 a_Summary_SoE.pdf,Arm B (Standard of Care: Gemcitabine/Carboplatin),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 23724913 a_Summary_SoE.pdf,Arm A (PF-02341066 / Crizotinib),2,19.5,19.25,19.75,19.5,0.7071067811865476,19.0,20.0,0.5
PMID 23724913 a_Summary_SoE.pdf,Arm A (PF-02341066),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 23724913 a_Summary_SoE.pdf,Arm B (Standard of Care Chemotherapy),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 23724913 a_Summary_SoE.pdf,Arm B (Standard of Care Chemotherapy: Pemetrexed or Docetaxel),2,19.5,19.25,19.75,19.5,0.7071067811865476,19.0,20.0,0.5
PMID 23733756 a_Summary_SoE.pdf,Acetyl-L-Carnitine + Taxane,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 23733756 a_Summary_SoE.pdf,Arm 1 (Acetyl-L-Carnitine),2,15.5,15.25,15.75,15.5,0.7071067811865476,15.0,16.0,0.5
PMID 23733756 a_Summary_SoE.pdf,Arm 2 (Placebo),2,15.5,15.25,15.75,15.5,0.7071067811865476,15.0,16.0,0.5
PMID 23733756 a_Summary_SoE.pdf,Placebo + Taxane,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 23733779 a_Summary_SoE.pdf,Arm A (6 cycles of FAC),3,9.0,9.0,9.5,9.333333333333334,0.5773502691896258,9.0,10.0,0.5
PMID 23733779 a_Summary_SoE.pdf,Arm B (4 cycles of FAC followed by 8 weekly Paclitaxel),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 23733779 a_Summary_SoE.pdf,Arm B (4 cycles of FAC followed by 8 weekly Taxol),1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 23733779 a_Summary_SoE.pdf,Arm B (4 cycles of FAC followed by 8 weekly administrations of Paclitaxel),1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 23816960 a_Summary_SoE.pdf,Arm A (Afatinib),3,20.0,20.0,24.0,22.666666666666668,4.618802153517007,20.0,28.0,4.0
PMID 23816960 a_Summary_SoE.pdf,Arm B (Pemetrexed/Cisplatin),3,20.0,20.0,24.0,22.666666666666668,4.618802153517007,20.0,28.0,4.0
PMID 23835708 a_Summary_SoE.pdf,Arm A (Bevacizumab Maintenance),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 23835708 a_Summary_SoE.pdf,Arm B (Bevacizumab + Pemetrexed Maintenance),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 23857972 a_Summary_SoE.pdf,Arm A (Sunitinib + Capecitabine),3,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 23857972 a_Summary_SoE.pdf,Arm B (Capecitabine Monotherapy),2,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 23857972 a_Summary_SoE.pdf,Arm B (Capecitabine monotherapy),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 23863050 a_Summary_SoE.pdf,Alpharadin (Radium-223 chloride) + Best Standard of Care,1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 23863050 a_Summary_SoE.pdf,Arm A (Alpharadin + Best Standard of Care),1,12.0,12.0,12.0,12.0,,12.0,12.0,0.0
PMID 23863050 a_Summary_SoE.pdf,Arm A (Alpharadin),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 23863050 a_Summary_SoE.pdf,Arm B (Placebo + Best Standard of Care),1,12.0,12.0,12.0,12.0,,12.0,12.0,0.0
PMID 23863050 a_Summary_SoE.pdf,Arm B (Placebo),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 23863050 a_Summary_SoE.pdf,Placebo + Best Standard of Care,1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 23940216 a_Summary_SoE.pdf,Arm A (Cediranib 30 mg Monotherapy),2,18.5,16.25,20.75,18.5,6.363961030678928,14.0,23.0,4.5
PMID 23940216 a_Summary_SoE.pdf,Arm A (Cediranib 30 mg monotherapy),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23940216 a_Summary_SoE.pdf,Arm B (Cediranib 20 mg + Lomustine Combination),1,23.0,23.0,23.0,23.0,,23.0,23.0,0.0
PMID 23940216 a_Summary_SoE.pdf,Arm B (Cediranib 20 mg + Lomustine),2,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0
PMID 23940216 a_Summary_SoE.pdf,Arm C (Cediranib matched placebo + Lomustine),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23940216 a_Summary_SoE.pdf,Arm C (Lomustine + Placebo Control),1,23.0,23.0,23.0,23.0,,23.0,23.0,0.0
PMID 23940216 a_Summary_SoE.pdf,Arm C (Lomustine + Placebo),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 23940225 a_Summary_SoE.pdf,Group 1 (TAC),3,11.0,10.0,12.5,11.333333333333334,2.5166114784235836,9.0,14.0,2.5
PMID 23940225 a_Summary_SoE.pdf,Group 2 (DD AC -> P),3,13.0,12.0,15.5,14.0,3.605551275463989,11.0,18.0,3.5
PMID 23940225 a_Summary_SoE.pdf,Group 3 (DD AC -> PG),3,13.0,12.0,15.5,14.0,3.605551275463989,11.0,18.0,3.5
PMID 23960180 a_Summary_SoE.pdf,Arm A (Maintenance Rituximab),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 23960180 a_Summary_SoE.pdf,Arm A (Rituximab Maintenance),2,29.5,29.25,29.75,29.5,0.7071067811865476,29.0,30.0,0.5
PMID 23960180 a_Summary_SoE.pdf,Arm B (No Further Therapy),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 23960180 a_Summary_SoE.pdf,Arm B (No further therapy),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 23960180 a_Summary_SoE.pdf,Arm B (No further therapy/Observation),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 23980091 a_Summary_SoE.pdf,Arm 1 (ZD1839 / IRESSA),1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 23980091 a_Summary_SoE.pdf,Arm 1 - ZD1839 (IRESSA),2,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0
PMID 23980091 a_Summary_SoE.pdf,Arm 2 (Placebo),1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 23980091 a_Summary_SoE.pdf,Arm 2 - Placebo,2,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0
PMID 24043745 a_Summary_SoE.pdf,Arm A (Everolimus (RAD001) + Best Supportive Care),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 24043745 a_Summary_SoE.pdf,Arm B (Placebo + Best Supportive Care),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 24043745 a_Summary_SoE.pdf,Everolimus (RAD001) + Best Supportive Care (BSC),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 24043745 a_Summary_SoE.pdf,Placebo + Best Supportive Care (BSC),2,19.0,19.0,19.0,19.0,0.0,19.0,19.0,0.0
PMID 24043745 a_Summary_SoE.pdf,RAD001 + Best Supportive Care (BSC),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 24081940 a_Summary_SoE.pdf,Arm A (Soy protein powder + Placebo pill),3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
PMID 24081940 a_Summary_SoE.pdf,Arm B (Casein powder + Effexor XR),2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
PMID 24081940 a_Summary_SoE.pdf,Arm B (Casein protein powder + Effexor XR),1,1.0,1.0,1.0,1.0,,1.0,1.0,0.0
PMID 24081940 a_Summary_SoE.pdf,Arm C (Soy protein powder + Effexor XR),3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
PMID 24081940 a_Summary_SoE.pdf,Arm D (Casein protein powder + Placebo pill),3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
PMID 24101040 a_Summary_SoE.pdf,Arm 1 (Standard Arm - Standard Temozolomide),1,52.0,52.0,52.0,52.0,,52.0,52.0,0.0
PMID 24101040 a_Summary_SoE.pdf,Arm 1 (Standard Arm),1,64.0,64.0,64.0,64.0,,64.0,64.0,0.0
PMID 24101040 a_Summary_SoE.pdf,Arm 1 (Standard Arm: RT + TMZ 5/28),1,54.0,54.0,54.0,54.0,,54.0,54.0,0.0
PMID 24101040 a_Summary_SoE.pdf,Arm 2 (Experimental Arm - Dose-dense Temozolomide),1,63.0,63.0,63.0,63.0,,63.0,63.0,0.0
PMID 24101040 a_Summary_SoE.pdf,Arm 2 (Experimental Arm),1,73.0,73.0,73.0,73.0,,73.0,73.0,0.0
PMID 24101040 a_Summary_SoE.pdf,Arm 2 (Experimental Arm: RT + TMZ 21/28),1,58.0,58.0,58.0,58.0,,58.0,58.0,0.0
PMID 24101054 a_Summary_SoE.pdf,Arm 1 (Bevacizumab + Erlotinib-placebo),3,19.0,19.0,23.0,21.666666666666668,4.618802153517007,19.0,27.0,4.0
PMID 24101054 a_Summary_SoE.pdf,Arm 2 (Bevacizumab + Erlotinib),3,19.0,19.0,23.0,21.666666666666668,4.618802153517007,19.0,27.0,4.0
PMID 24131140 a_Summary_SoE.pdf,ABI-007 plus Gemcitabine,1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 24131140 a_Summary_SoE.pdf,Arm A (ABI-007 + Gemcitabine),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 24131140 a_Summary_SoE.pdf,Arm A (ABI-007 plus Gemcitabine),1,45.0,45.0,45.0,45.0,,45.0,45.0,0.0
PMID 24131140 a_Summary_SoE.pdf,Arm B (Gemcitabine Alone),1,46.0,46.0,46.0,46.0,,46.0,46.0,0.0
PMID 24131140 a_Summary_SoE.pdf,Arm B (Gemcitabine alone),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 24131140 a_Summary_SoE.pdf,Gemcitabine Alone,1,41.0,41.0,41.0,41.0,,41.0,41.0,0.0
PMID 24145346 a_Summary_SoE.pdf,Arm A (Pemetrexed + Carboplatin + Bevacizumab),3,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 24145346 a_Summary_SoE.pdf,Arm B (Paclitaxel + Carboplatin + Bevacizumab),3,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 24297945 a_Summary_SoE.pdf,Arm A (Bevacizumab + Temsirolimus),2,53.5,53.25,53.75,53.5,0.7071067811865476,53.0,54.0,0.5
PMID 24297945 a_Summary_SoE.pdf,Arm A (bevacizumab + temsirolimus),1,53.0,53.0,53.0,53.0,,53.0,53.0,0.0
PMID 24297945 a_Summary_SoE.pdf,Arm B (Bevacizumab + Interferon-alfa),2,53.5,53.25,53.75,53.5,0.7071067811865476,53.0,54.0,0.5
PMID 24297945 a_Summary_SoE.pdf,Arm B (bevacizumab + interferon-alfa),1,53.0,53.0,53.0,53.0,,53.0,53.0,0.0
