filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs,sponsor_binary,disease_site,treatment_modality,start_year,pct_core_treatment,pct_imaging_diagnostics,pct_labs,pct_clinic_visits,pct_research
PMID 22257673 a_Summary_SoE.pdf,intervention,2,0.0,2.0,8.0,12.5,17.0,21.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,2.0,8.5,13.5,18.0,22.5,2,Industry,Breast,Targeted Therapy,2008,95.55555555555556,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223
PMID 22271472 a_Summary_SoE.pdf,control,0,0.0,2.0,32.0,32.0,32.0,32.0,0.5,0.0,1.0,1.5,2.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.0,2.0,33.0,35.0,35.5,36.0,2,Non-Industry,Thor,Targeted Therapy,2000,88.88888888888889,6.944444444444445,0.0,4.166666666666666,6.944444444444445
PMID 22271472 a_Summary_SoE.pdf,intervention,0,0.0,2.0,32.0,32.0,32.0,32.0,0.5,0.0,1.0,1.5,2.0,2.5,0.5,3.0,3.0,5.5,8.0,10.5,0.0,0.0,0.0,1.5,1.5,1.5,1.0,5.0,36.0,40.5,43.5,46.5,2,Non-Industry,Thor,Targeted Therapy,2000,68.81720430107528,5.376344086021505,22.58064516129032,3.225806451612903,27.956989247311824
PMID 22375970 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,2.0,3.0,4.0,0.5,1.5,2.5,3.5,4.5,5.5,0.0,1.5,2.5,3.5,3.5,3.5,2.0,3.0,6.0,9.0,11.0,13.0,2,Industry,Heme,Targeted Therapy,2009,0.0,30.76923076923077,42.30769230769231,26.923076923076923,73.07692307692308
PMID 22375970 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,1.0,2.0,3.0,4.0,5.0,0.5,2.0,3.0,4.0,5.0,6.0,0.0,0.5,1.5,2.5,2.5,2.5,2.0,4.0,7.0,10.0,12.0,14.0,2,Industry,Heme,Targeted Therapy,2009,3.571428571428571,35.714285714285715,42.857142857142854,17.857142857142858,78.57142857142857
PMID 22375971 a_Summary_SoE.pdf,control,0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.5,2.5,3.5,0.0,2.0,4.0,5.5,6.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,10.0,12.0,14.0,2,Industry,Heme,Targeted Therapy,2009,21.428571428571427,25.0,53.57142857142857,0.0,78.57142857142857
PMID 22375971 a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.5,2.5,3.5,0.0,2.0,4.0,5.5,6.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,10.0,12.0,14.0,2,Industry,Heme,Targeted Therapy,2009,21.428571428571427,25.0,53.57142857142857,0.0,78.57142857142857
PMID 22454414 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,5.0,9.0,13.0,18.0,2,Industry,GU,Targeted Therapy,2005,100.0,0.0,0.0,0.0,0.0
PMID 22454414 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,5.0,9.0,13.0,18.0,2,Industry,GU,Targeted Therapy,2005,100.0,0.0,0.0,0.0,0.0
PMID 22508813 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,Non-Industry,Multiple,Other,2008,50.0,0.0,0.0,50.0,0.0
PMID 22508813 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,Non-Industry,Multiple,Other,2008,50.0,0.0,0.0,50.0,0.0
PMID 22529265 a_Summary_SoE.pdf,control,0,0.0,4.0,9.0,15.0,19.0,24.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,9.5,15.5,19.5,24.5,2,Industry,GYN,Targeted Therapy,2007,97.95918367346938,2.0408163265306123,0.0,0.0,2.0408163265306123
PMID 22529265 a_Summary_SoE.pdf,intervention,0,0.0,4.0,9.0,15.0,19.0,24.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,9.5,15.5,19.5,24.5,2,Industry,GYN,Targeted Therapy,2007,97.95918367346938,2.0408163265306123,0.0,0.0,2.0408163265306123
PMID 22551107 a_Summary_SoE.pdf,control,0,0.0,6.0,9.0,13.0,17.0,22.0,1.0,0.0,1.0,2.5,3.0,3.5,0.0,0.5,1.5,3.0,4.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,6.5,11.5,18.5,24.0,30.0,2,Non-Industry,Other,Chemotherapy,2004,73.33333333333333,11.666666666666666,15.0,0.0,26.666666666666664
PMID 22551107 a_Summary_SoE.pdf,intervention,0,0.0,6.0,16.0,28.0,40.0,52.5,1.0,0.0,0.5,1.5,2.0,2.5,0.0,2.0,6.0,12.5,20.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,8.0,22.5,42.0,62.0,81.0,2,Non-Industry,Other,Chemotherapy,2004,64.81481481481481,3.0864197530864197,32.098765432098766,0.0,35.18518518518518
PMID 22564989 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.5,5.0,7.0,1.5,1.5,2.5,4.5,5.5,7.5,0.0,1.0,3.5,4.0,5.0,6.0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,4.0,8.5,12.5,16.0,21.0,2,Industry,Thor,Targeted Therapy,2007,33.33333333333333,35.714285714285715,28.57142857142857,2.380952380952381,64.28571428571428
PMID 22564989 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,5.0,7.0,1.5,1.5,2.5,4.5,5.5,7.5,0.0,1.0,3.5,4.0,5.0,6.0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,4.0,8.5,12.5,16.0,21.0,2,Industry,Thor,Targeted Therapy,2007,33.33333333333333,35.714285714285715,28.57142857142857,2.380952380952381,64.28571428571428
PMID 22571200 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,15.0,21.0,25.0,2,Industry,Heme,Targeted Therapy,2007,56.00000000000001,0.0,44.0,0.0,44.0
PMID 22571200 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,15.0,21.0,25.0,2,Industry,Heme,Targeted Therapy,2007,56.00000000000001,0.0,44.0,0.0,44.0
PMID 22571200 a_Summary_SoE.pdf,intervention,1,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,15.0,21.0,25.0,2,Industry,Heme,Targeted Therapy,2007,56.00000000000001,0.0,44.0,0.0,44.0
PMID 22571201 a_Summary_SoE.pdf,control,0,10.5,15.0,15.0,16.5,18.5,20.0,1.5,0.0,0.5,0.5,0.5,1.5,1.0,2.0,3.5,8.5,11.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,19.0,25.5,30.5,34.0,2,Non-Industry,Heme,Targeted Therapy,2004,58.82352941176471,4.411764705882353,36.76470588235294,0.0,41.1764705882353
PMID 22571201 a_Summary_SoE.pdf,intervention,0,10.5,15.0,15.0,16.5,18.5,20.0,1.5,0.0,0.5,0.5,0.5,1.5,1.0,2.0,3.5,8.5,11.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,19.0,25.5,30.5,34.0,2,Non-Industry,Heme,Targeted Therapy,2004,58.82352941176471,4.411764705882353,36.76470588235294,0.0,41.1764705882353
PMID 22585697 a_Summary_SoE.pdf,control,0,0.0,6.0,11.5,11.5,11.5,11.5,1.5,0.0,0.5,1.0,1.0,1.0,0.0,3.5,8.5,10.5,13.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.5,20.5,23.0,26.0,29.0,2,Industry,Heme,Chemotherapy,2006,39.6551724137931,3.4482758620689653,56.896551724137936,0.0,60.344827586206904
PMID 22585697 a_Summary_SoE.pdf,intervention,0,0.0,6.0,11.5,11.5,11.5,11.5,1.5,0.0,0.5,1.0,1.0,1.0,0.0,3.5,8.5,10.5,13.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.5,20.5,23.0,26.0,29.0,2,Industry,Heme,Chemotherapy,2006,39.6551724137931,3.4482758620689653,56.896551724137936,0.0,60.344827586206904
PMID 22663011 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,10.0,14.0,19.5,2,Industry,Skin,Other,2010,92.3076923076923,2.564102564102564,5.128205128205128,0.0,7.692307692307692
PMID 22663011 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.5,4.5,5.5,6.5,0.5,1.5,2.5,5.5,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,10.0,14.0,19.5,2,Industry,Skin,Other,2010,0.0,33.33333333333333,66.66666666666666,0.0,99.99999999999999
PMID 22663011 a_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,6.0,7.0,0.0,1.0,2.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,20.0,1,Industry,Skin,Other,2010,0.0,35.0,65.0,0.0,100.0
PMID 22689805 a_Summary_SoE.pdf,control,0,0.0,10.0,36.0,70.0,100.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,39.5,77.5,112.0,147.0,2,Industry,Heme,Chemotherapy,2005,89.1156462585034,0.0,10.884353741496598,0.0,10.884353741496598
PMID 22689805 a_Summary_SoE.pdf,intervention,0,0.0,5.0,20.0,35.0,50.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,23.5,42.5,62.0,82.0,2,Industry,Heme,Chemotherapy,2005,80.48780487804879,0.0,19.51219512195122,0.0,19.51219512195122
PMID 22735384 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,20.0,2,Industry,Skin,Chemotherapy,2010,90.0,5.0,5.0,0.0,10.0
PMID 22735384 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.5,4.5,6.5,9.0,1.0,0.5,1.5,3.0,4.0,6.0,0.0,1.5,2.0,2.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,20.0,2,Industry,Skin,Chemotherapy,2010,45.0,30.0,25.0,0.0,55.0
PMID 22808955 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,6.0,2,Non-Industry,GU,Procedure,1994,0.0,0.0,83.33333333333334,16.666666666666664,83.33333333333334
PMID 22808955 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,3.5,4.5,5.5,6.5,2,Non-Industry,GU,Procedure,1994,15.384615384615385,0.0,76.92307692307693,7.6923076923076925,76.92307692307693
PMID 22851564 a_Summary_SoE.pdf,control,0,0.0,4.0,9.0,12.0,12.0,12.0,1.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,4.0,7.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,21.0,25.0,30.5,2,Industry,Thor,Targeted Therapy,2007,39.34426229508197,16.39344262295082,44.26229508196721,0.0,60.655737704918025
PMID 22851564 a_Summary_SoE.pdf,intervention,0,0.0,4.0,9.0,12.0,12.0,12.0,1.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,4.0,7.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,21.0,25.0,30.5,2,Industry,Thor,Targeted Therapy,2007,39.34426229508197,16.39344262295082,44.26229508196721,0.0,60.655737704918025
PMID 22853014 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.5,2.0,3.5,6.0,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.5,8.0,11.5,16.0,2,Non-Industry,Breast,Endocrine,2004,0.0,25.0,75.0,0.0,100.0
PMID 22853014 a_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,5.0,8.0,11.0,15.0,2,Non-Industry,Breast,Endocrine,2004,100.0,0.0,0.0,0.0,0.0
PMID 22894553 a_Summary_SoE.pdf,control,0,0.0,2.0,3.0,5.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,9.0,10.0,2,Industry,GU,Endocrine,2009,70.0,20.0,10.0,0.0,30.0
PMID 22894553 a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,5.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,9.0,10.0,2,Industry,GU,Endocrine,2009,70.0,20.0,10.0,0.0,30.0
PMID 22915657 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,1.5,1.5,1.5,1.5,2,Non-Industry,Other,Other,2006,66.66666666666666,0.0,0.0,33.33333333333333,0.0
PMID 22915657 a_Summary_SoE.pdf,control,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Non-Industry,Other,Other,2006,100.0,0.0,0.0,0.0,0.0
PMID 22915657 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,1.5,1.5,1.5,1.5,2,Non-Industry,Other,Other,2006,66.66666666666666,0.0,0.0,33.33333333333333,0.0
PMID 22915657 a_Summary_SoE.pdf,intervention,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,1.5,1.5,1.5,1.5,2,Non-Industry,Other,Other,2006,66.66666666666666,0.0,0.0,33.33333333333333,0.0
PMID 22915657 a_Summary_SoE.pdf,intervention,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,Non-Industry,Other,Other,2006,50.0,0.0,0.0,50.0,0.0
PMID 22949154 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,3.5,4.0,4.5,5.0,0.5,0.0,0.0,2.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,8.0,9.0,2,Industry,Heme,Other,2008,5.555555555555555,55.55555555555556,38.88888888888889,0.0,94.44444444444446
PMID 22949154 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,3.5,4.5,5.5,6.5,0.5,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,8.0,9.0,2,Industry,Heme,Other,2008,5.555555555555555,72.22222222222221,22.22222222222222,0.0,94.44444444444443
PMID 22965961 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2,Industry,GI,Targeted Therapy,2006,96.42857142857143,0.0,3.571428571428571,0.0,3.571428571428571
PMID 22965961 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2,Industry,GI,Targeted Therapy,2006,96.42857142857143,0.0,3.571428571428571,0.0,3.571428571428571
PMID 22965962 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,13.0,18.0,2.0,4.0,9.0,18.0,26.0,36.0,2,Industry,Thor,Chemotherapy,2007,50.0,0.0,0.0,50.0,0.0
PMID 22965962 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,13.0,18.0,2.0,4.0,9.0,18.0,26.0,36.0,2,Industry,Thor,Chemotherapy,2007,50.0,0.0,0.0,50.0,0.0
PMID 22965965 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2,Industry,GI,Targeted Therapy,2006,90.0,0.0,10.0,0.0,10.0
PMID 22965965 a_Summary_SoE.pdf,control,1,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2,Industry,GI,Targeted Therapy,2006,96.42857142857143,0.0,3.571428571428571,0.0,3.571428571428571
PMID 22965965 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2,Industry,GI,Targeted Therapy,2006,90.0,0.0,10.0,0.0,10.0
PMID 22965965 a_Summary_SoE.pdf,intervention,1,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2,Industry,GI,Targeted Therapy,2006,96.42857142857143,0.0,3.571428571428571,0.0,3.571428571428571
PMID 22987089 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,2.0,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,2.5,2.5,2.5,2.5,2,Non-Industry,Multiple,Other,2005,0.0,0.0,80.0,20.0,80.0
PMID 22987089 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,2.0,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,2.5,2.5,2.5,2.5,2,Non-Industry,Multiple,Other,2005,0.0,0.0,80.0,20.0,80.0
PMID 23075175 a_Summary_SoE.pdf,control,0,0.5,2.5,3.0,4.0,6.0,7.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,9.0,17.5,21.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,20.5,25.5,27.5,29.5,2,Non-Industry,Heme,Targeted Therapy,2004,25.423728813559322,1.694915254237288,72.88135593220339,0.0,74.57627118644068
PMID 23075175 a_Summary_SoE.pdf,intervention,0,0.5,2.5,3.0,4.0,6.0,7.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,9.0,17.5,21.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,20.5,25.5,27.5,29.5,2,Non-Industry,Heme,Targeted Therapy,2004,25.423728813559322,1.694915254237288,72.88135593220339,0.0,74.57627118644068
PMID 23177515 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,Industry,GI,Targeted Therapy,2011,0.0,0.0,0.0,0.0,0.0
PMID 23177515 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,Industry,GI,Targeted Therapy,2011,0.0,0.0,0.0,0.0,0.0
PMID 23228172 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.5,5.0,7.0,1.5,0.0,0.5,1.5,2.0,2.5,0.0,2.0,4.5,5.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,10.0,13.0,17.0,2,Industry,GU,Endocrine,2009,41.17647058823529,14.705882352941178,44.11764705882353,0.0,58.82352941176471
PMID 23228172 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,5.0,7.0,1.5,0.0,0.5,1.5,2.0,2.5,0.0,2.0,4.5,5.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,10.0,13.0,17.0,2,Industry,GU,Endocrine,2009,41.17647058823529,14.705882352941178,44.11764705882353,0.0,58.82352941176471
PMID 23234763 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.5,2.0,3.0,2,Industry,Breast,Targeted Therapy,2006,16.666666666666664,83.33333333333334,0.0,0.0,83.33333333333334
PMID 23234763 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.5,2.0,3.0,2,Industry,Breast,Targeted Therapy,2006,16.666666666666664,83.33333333333334,0.0,0.0,83.33333333333334
PMID 23248256 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,1.5,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.5,3.0,2.0,3.0,6.0,10.0,14.0,19.0,2,Non-Industry,Skin,Targeted Therapy,2005,52.63157894736842,21.052631578947366,10.526315789473683,15.789473684210526,31.578947368421048
PMID 23248256 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,1.5,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.5,3.0,2.0,3.0,6.0,10.0,14.0,19.0,2,Non-Industry,Skin,Targeted Therapy,2005,52.63157894736842,21.052631578947366,10.526315789473683,15.789473684210526,31.578947368421048
PMID 23295789 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,2.0,2.5,3.0,0.5,5.0,8.5,14.0,14.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.5,16.0,16.5,17.5,2,Non-Industry,Heme,Targeted Therapy,2003,0.0,17.142857142857142,82.85714285714286,0.0,100.0
PMID 23295789 a_Summary_SoE.pdf,intervention,0,0.0,5.0,6.5,9.0,9.0,9.0,1.5,0.0,1.0,2.0,2.5,3.0,0.5,1.0,3.0,6.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.5,17.0,17.5,18.5,2,Non-Industry,Heme,Targeted Therapy,2003,48.64864864864865,16.216216216216218,35.13513513513514,0.0,51.351351351351354
