filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs
PMID 22585697 a_Summary_SoE.pdf,intervention,0,0.0,6.0,11.5,11.5,11.5,11.5,1.5,0.0,0.5,1.0,1.0,1.0,0.0,3.5,8.5,10.5,13.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.5,20.5,23.0,26.0,29.0,2
PMID 22663011 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,10.0,14.0,19.5,2
PMID 22663011 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.5,4.5,5.5,6.5,0.5,1.5,2.5,5.5,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,10.0,14.0,19.5,2
PMID 22663011 a_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,6.0,7.0,0.0,1.0,2.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,20.0,1
PMID 22689805 a_Summary_SoE.pdf,control,0,0.0,10.0,36.0,70.0,100.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,39.5,77.5,112.0,147.0,2
PMID 22689805 a_Summary_SoE.pdf,intervention,0,0.0,5.0,20.0,35.0,50.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.5,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,23.5,42.5,62.0,82.0,2
PMID 22735384 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,20.0,2
PMID 22735384 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.5,4.5,6.5,9.0,1.0,0.5,1.5,3.0,4.0,6.0,0.0,1.5,2.0,2.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,14.0,20.0,2
PMID 22808955 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,6.0,2
PMID 22808955 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,3.5,4.5,5.5,6.5,2
PMID 22851564 a_Summary_SoE.pdf,control,0,0.0,4.0,9.0,12.0,12.0,12.0,1.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,4.0,7.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,21.0,25.0,30.5,2
PMID 22851564 a_Summary_SoE.pdf,intervention,0,0.0,4.0,9.0,12.0,12.0,12.0,1.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,4.0,7.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,21.0,25.0,30.5,2
PMID 22853014 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.5,2.0,3.5,6.0,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.5,8.0,11.5,16.0,2
PMID 22853014 a_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,5.0,8.0,11.0,15.0,2
PMID 22894553 a_Summary_SoE.pdf,control,0,0.0,2.0,3.0,5.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,9.0,10.0,2
PMID 22894553 a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,5.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,9.0,10.0,2
PMID 22915657 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,1.5,1.5,1.5,1.5,2
PMID 22915657 a_Summary_SoE.pdf,control,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
PMID 22915657 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,1.5,1.5,1.5,1.5,2
PMID 22915657 a_Summary_SoE.pdf,intervention,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,1.5,1.5,1.5,1.5,2
PMID 22915657 a_Summary_SoE.pdf,intervention,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1
PMID 22949154 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,3.5,4.0,4.5,5.0,0.5,0.0,0.0,2.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,8.0,9.0,2
PMID 22949154 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5,3.5,4.5,5.5,6.5,0.5,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,8.0,9.0,2
PMID 22965961 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2
PMID 22965961 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2
PMID 22965962 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,13.0,18.0,2.0,4.0,9.0,18.0,26.0,36.0,2
PMID 22965962 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,13.0,18.0,2.0,4.0,9.0,18.0,26.0,36.0,2
PMID 22965965 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2
PMID 22965965 a_Summary_SoE.pdf,control,1,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2
PMID 22965965 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2
PMID 22965965 a_Summary_SoE.pdf,intervention,1,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,21.0,28.0,2
PMID 22987089 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,2.0,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,2.5,2.5,2.5,2.5,2
PMID 22987089 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,2.0,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,1.5,2.5,2.5,2.5,2.5,2
PMID 23075175 a_Summary_SoE.pdf,control,0,0.5,2.5,3.0,4.0,6.0,7.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,9.0,17.5,21.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,20.5,25.5,27.5,29.5,2
PMID 23075175 a_Summary_SoE.pdf,intervention,0,0.5,2.5,3.0,4.0,6.0,7.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,9.0,17.5,21.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,20.5,25.5,27.5,29.5,2
PMID 23177515 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
PMID 23177515 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
PMID 23228172 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.5,5.0,7.0,1.5,0.0,0.5,1.5,2.0,2.5,0.0,2.0,4.5,5.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,10.0,13.0,17.0,2
PMID 23228172 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,5.0,7.0,1.5,0.0,0.5,1.5,2.0,2.5,0.0,2.0,4.5,5.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,10.0,13.0,17.0,2
PMID 23234763 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.5,2.0,3.0,2
PMID 23234763 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.5,2.0,3.0,2
PMID 23248256 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,1.5,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.5,3.0,2.0,3.0,6.0,10.0,14.0,19.0,2
PMID 23248256 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,1.5,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.5,3.0,2.0,3.0,6.0,10.0,14.0,19.0,2
PMID 23295789 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,2.0,2.5,3.0,0.5,5.0,8.5,14.0,14.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.5,16.0,16.5,17.5,2
PMID 23295789 a_Summary_SoE.pdf,intervention,0,0.0,5.0,6.5,9.0,9.0,9.0,1.5,0.0,1.0,2.0,2.5,3.0,0.5,1.0,3.0,6.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.5,17.0,17.5,18.5,2
PMID 23295789 a_Summary_SoE.pdf,intervention,1,0.0,5.0,6.5,9.0,9.0,9.0,1.5,0.0,1.0,2.0,2.5,3.0,0.5,1.0,3.0,6.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.5,17.0,17.5,18.5,2
PMID 23295793 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,2
PMID 23295793 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,2
PMID 23358971 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.5,1.5,2.5,3.5,4.5,2
PMID 23358971 a_Summary_SoE.pdf,control,1,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.5,1.5,2.5,3.5,4.5,2
PMID 23358971 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.5,1.5,2.5,3.5,4.5,2
PMID 23358971 a_Summary_SoE.pdf,intervention,1,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.5,1.5,2.5,3.5,4.5,2
PMID 23358972_Summary_SoE.pdf,control,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,15.0,22.0,29.0,2
PMID 23358972_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,15.0,22.0,29.0,2
PMID 23460714 a_Summary_SoE.pdf,control,0,0.0,4.0,10.0,19.5,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,19.5,30.0,40.0,2
PMID 23460714 a_Summary_SoE.pdf,intervention,0,0.0,4.0,10.0,19.5,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,19.5,30.0,40.0,2
PMID 23478059 a_Summary_SoE.pdf,control,0,0.0,3.0,5.0,8.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,12.0,15.0,2
PMID 23478059 a_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,12.0,15.0,2
PMID 23509322 a_Summary_SoE.pdf,control,0,0.0,4.0,10.0,18.5,19.0,20.0,1.0,0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,19.0,20.0,22.0,2
PMID 23509322 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.5,10.0,11.0,0.5,0.0,0.5,1.5,2.0,3.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,6.0,11.5,12.5,14.5,2
PMID 23509322 a_Summary_SoE.pdf,intervention,1,0.0,4.0,10.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,19.0,20.0,22.0,1
PMID 23569308 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,6.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,13.0,16.0,20.5,2
PMID 23569308 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,6.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,13.0,16.0,20.5,2
PMID 23690416 a_Summary_SoE.pdf,control,0,0.5,4.0,9.0,12.0,12.0,12.0,1.0,0.0,1.0,2.5,4.5,6.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,15.0,17.0,19.0,2
PMID 23690416 a_Summary_SoE.pdf,intervention,0,0.5,5.0,11.5,18.0,18.0,18.0,1.0,0.0,1.0,2.0,4.0,6.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.5,20.5,22.5,24.5,2
PMID 23724913 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,6.0,10.0,14.0,19.5,2
PMID 23724913 a_Summary_SoE.pdf,intervention,0,0.0,1.5,3.0,5.0,7.0,9.5,1.0,0.0,1.0,2.0,3.0,4.0,0.0,1.5,2.0,3.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,6.0,10.0,14.0,19.5,2
PMID 23733756 a_Summary_SoE.pdf,control,0,0.0,5.0,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,2.0,1.5,5.0,12.5,13.5,14.5,15.5,2
PMID 23733756 a_Summary_SoE.pdf,intervention,0,0.0,5.0,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,2.0,1.5,5.0,12.5,13.5,14.5,15.5,2
PMID 23733779 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,6.0,6.0,6.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.5,1.5,1.5,1.5,2.0,5.0,7.5,8.5,9.5,2
PMID 23733779 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,12.0,12.0,12.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.5,1.5,1.5,1.5,2.0,5.0,13.5,14.5,15.5,2
PMID 23816960 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,6.0,6.0,6.0,2.0,0.5,1.5,3.5,5.5,7.5,0.0,1.5,1.5,3.0,6.0,10.0,0.0,0.0,0.0,0.5,0.5,0.5,2.0,4.0,8.0,13.0,18.0,24.0,2
PMID 23816960 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,2.0,1.0,4.0,6.5,9.5,12.0,0.0,2.5,3.5,6.0,8.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,13.0,18.0,24.0,2
PMID 23835708 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 23835708 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 23857972 a_Summary_SoE.pdf,control,0,0.0,1.5,3.5,6.0,8.5,11.5,1.0,1.5,2.5,4.0,5.5,7.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2
PMID 23857972 a_Summary_SoE.pdf,intervention,0,0.0,1.5,3.5,6.0,8.5,11.5,1.0,1.5,2.5,4.0,5.5,7.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2
PMID 23863050 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,6.0,6.0,6.0,1.5,0.5,0.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,3.5,5.5,8.5,9.5,11.5,2
PMID 23863050 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,6.0,6.0,6.0,1.5,0.5,0.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,3.5,5.5,8.5,9.5,11.5,2
PMID 23940216 a_Summary_SoE.pdf,control,0,0.0,0.5,1.5,2.5,3.5,4.5,1.0,0.5,1.5,2.5,3.5,4.5,0.0,4.0,6.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,13.0,17.0,22.0,2
PMID 23940216 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0,9.0,0.0,0.5,1.0,2.0,3.0,4.5,0.0,3.5,4.5,4.5,4.5,4.5,1.0,5.0,8.5,11.5,14.5,18.0,2
PMID 23940216 a_Summary_SoE.pdf,intervention,1,0.0,0.5,1.5,2.5,3.5,4.5,1.0,0.5,1.5,2.5,3.5,4.5,0.0,4.0,6.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,13.0,17.0,22.0,2
PMID 23940225 a_Summary_SoE.pdf,control,0,0.0,3.0,7.5,9.0,9.0,9.0,1.0,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0,4.5,9.0,11.5,11.5,12.5,2
PMID 23940225 a_Summary_SoE.pdf,intervention,0,0.0,4.5,10.5,12.0,12.0,12.0,1.0,0.5,0.5,0.5,0.5,1.5,1.5,0.5,0.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0,6.0,12.0,14.5,14.5,15.5,2
PMID 23940225 a_Summary_SoE.pdf,intervention,1,0.0,4.5,10.5,12.0,12.0,12.0,1.0,0.5,0.5,0.5,0.5,1.5,1.5,0.5,0.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0,6.0,12.0,14.5,14.5,15.5,2
PMID 23960180 a_Summary_SoE.pdf,control,0,0.0,5.5,14.5,20.5,20.5,20.5,1.0,0.0,0.0,0.5,1.5,1.5,1.0,1.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,17.5,25.0,26.0,27.0,2
PMID 23960180 a_Summary_SoE.pdf,intervention,0,0.0,5.5,14.5,20.5,21.5,22.5,1.0,0.0,0.0,0.5,1.5,1.5,1.0,1.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,17.5,25.0,27.0,29.0,2
PMID 23980091 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,2
PMID 23980091 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,2
PMID 24043745 a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,2.0,4.0,6.0,8.0,1.0,2.0,3.0,5.0,7.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,5.5,9.5,13.5,18.0,2
PMID 24043745 a_Summary_SoE.pdf,intervention,0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,2.0,4.0,6.0,8.0,1.0,2.0,3.0,5.0,7.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,5.5,9.5,13.5,18.0,2
