filename,intervention_type,pos_idx,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,n_runs,arm_name,intensity_score,pmid,sponsor_binary,Funder,disease_site,Disease Stage,treatment_modality,start_year
PMID 22965962 a_Summary_SoE.pdf,intervention,0,2.0,4.0,9.0,18.0,26.0,36.0,21.0,3,Arm A (Aflibercept + Docetaxel),3.0,22965962,Industry,INDUSTRY,Thor,Metastatic,Chemotherapy,2007
PMID 22965965 a_Summary_SoE.pdf,control,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,2,"Placebo + XELOX (Arms C, E)",1.6666666666666667,22965965,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2006
PMID 22965965 a_Summary_SoE.pdf,control,1,1.0,4.0,8.0,14.0,21.0,28.0,14.0,2,"Placebo + FOLFOX (Arms C, E)",2.3333333333333335,22965965,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2006
PMID 22965965 a_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,"Cediranib + XELOX (Arms A, B, D)",1.6666666666666667,22965965,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2006
PMID 22965965 a_Summary_SoE.pdf,intervention,1,1.0,4.0,8.0,14.0,21.0,28.0,14.0,3,"Cediranib + FOLFOX (Arms A, B, D)",2.3333333333333335,22965965,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2006
PMID 22987089 a_Summary_SoE.pdf,control,0,1.0,2.0,3.0,3.0,3.0,3.0,28.0,3,Arm B (Placebo),0.25,22987089,Non-Industry,NETWORK,Multiple,Metastatic,Other,2005
PMID 22987089 a_Summary_SoE.pdf,intervention,0,1.0,2.0,3.0,3.0,3.0,3.0,28.0,3,Arm A (Levocarnitine),0.25,22987089,Non-Industry,NETWORK,Multiple,Metastatic,Other,2005
PMID 23075175 a_Summary_SoE.pdf,control,0,1.0,11.0,20.0,25.0,27.0,29.0,0.0,3,Arm B (Marrow Transplantation),2.4166666666666665,23075175,Non-Industry,OTHER,Heme,Hematologic,Targeted Therapy,2004
PMID 23075175 a_Summary_SoE.pdf,intervention,0,1.0,11.0,20.0,25.0,27.0,29.0,0.0,3,Arm A (PBSC Transplantation),2.4166666666666665,23075175,Non-Industry,OTHER,Heme,Hematologic,Targeted Therapy,2004
PMID 23177515 a_Summary_SoE.pdf,control,0,1.0,0.0,0.0,0.0,0.0,0.0,,3,Placebo,0.0,23177515,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2011
PMID 23177515 a_Summary_SoE.pdf,intervention,0,1.0,0.0,0.0,0.0,0.0,0.0,,3,Regorafenib,0.0,23177515,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2011
PMID 23228172 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,10.0,13.0,17.0,28.0,3,Arm B (Placebo + Prednisone),1.4166666666666667,23228172,Industry,INDUSTRY,GU,Metastatic,Endocrine,2009
PMID 23228172 a_Summary_SoE.pdf,intervention,0,1.0,3.0,7.0,10.0,13.0,17.0,28.0,3,Arm A (Abiraterone Acetate + Prednisone),1.4166666666666667,23228172,Industry,INDUSTRY,GU,Metastatic,Endocrine,2009
PMID 23234763 a_Summary_SoE.pdf,control,0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,3,Placebo,0.0833333333333333,23234763,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2006
PMID 23234763 a_Summary_SoE.pdf,intervention,0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,3,Lapatinib,0.0833333333333333,23234763,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2006
PMID 23248256 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 1 (Carboplatin and Paclitaxel plus Placebo),1.5,23248256,Non-Industry,NIH,Skin,Metastatic,Targeted Therapy,2005
PMID 23248256 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 2 (Carboplatin and Paclitaxel plus Sorafenib),1.5,23248256,Non-Industry,NIH,Skin,Metastatic,Targeted Therapy,2005
PMID 23295789 a_Summary_SoE.pdf,control,0,2.0,5.0,10.0,16.0,17.0,18.0,28.0,3,Arm A (Chlorambucil alone),1.5,23295789,Non-Industry,OTHER,Heme,Hematologic,Targeted Therapy,2003
PMID 23295789 a_Summary_SoE.pdf,intervention,0,2.0,5.0,10.0,18.0,18.0,19.0,28.0,3,Arm B (Chlorambucil plus Rituximab),1.5833333333333333,23295789,Non-Industry,OTHER,Heme,Hematologic,Targeted Therapy,2003
PMID 23295789 a_Summary_SoE.pdf,intervention,1,2.0,5.0,10.0,18.0,18.0,19.0,28.0,3,Arm C (Rituximab alone),1.5833333333333333,23295789,Non-Industry,OTHER,Heme,Hematologic,Targeted Therapy,2003
PMID 23295793 a_Summary_SoE.pdf,control,0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3,Arm B (Placebo),0.3333333333333333,23295793,Industry,INDUSTRY,GU,Non-metastatic,Other,2005
PMID 23295793 a_Summary_SoE.pdf,intervention,0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3,Arm A (Toremifene Citrate 20 mg),0.3333333333333333,23295793,Industry,INDUSTRY,GU,Non-metastatic,Other,2005
PMID 23358971 a_Summary_SoE.pdf,control,0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,3,Arm 4: Anastrozole + Placebo,0.4166666666666667,23358971,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
PMID 23358971 a_Summary_SoE.pdf,control,1,1.0,1.0,2.0,3.0,4.0,5.0,1.0,3,Arm 3: Anastrozole + Celecoxib,0.4166666666666667,23358971,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
PMID 23358971 a_Summary_SoE.pdf,intervention,0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,3,Arm 2: Exemestane + Placebo,0.4166666666666667,23358971,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
PMID 23358971 a_Summary_SoE.pdf,intervention,1,1.0,1.0,2.0,3.0,4.0,5.0,1.0,3,Arm 1: Exemestane + Celecoxib,0.4166666666666667,23358971,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
PMID 23358972_Summary_SoE.pdf,control,0,2.0,5.0,9.0,15.0,22.0,29.0,42.0,3,Arm B (FOLFIRI + Placebo),2.4166666666666665,23358972,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2007
PMID 23358972_Summary_SoE.pdf,intervention,0,2.0,5.0,9.0,15.0,22.0,29.0,42.0,3,Arm A (FOLFIRI + sunitinib),2.4166666666666665,23358972,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2007
PMID 23460714 a_Summary_SoE.pdf,control,0,2.0,4.0,10.0,20.0,30.0,40.0,28.0,3,Arm A (Docetaxel + Placebo),3.3333333333333335,23460714,Industry,NIH,HN,Metastatic,Targeted Therapy,2004
PMID 23460714 a_Summary_SoE.pdf,intervention,0,2.0,4.0,10.0,20.0,30.0,40.0,28.0,3,Arm B (Docetaxel + ZD1839),3.3333333333333335,23460714,Industry,NIH,HN,Metastatic,Targeted Therapy,2004
PMID 23478059 a_Summary_SoE.pdf,control,0,1.0,3.0,5.0,8.0,12.0,15.0,28.0,3,Arm B (Placebo),1.25,23478059,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2006
PMID 23478059 a_Summary_SoE.pdf,intervention,0,1.0,3.0,5.0,8.0,12.0,15.0,28.0,3,Arm A (Abagovomab),1.25,23478059,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2006
PMID 23509322 a_Summary_SoE.pdf,control,0,1.0,4.0,10.0,19.0,20.0,22.0,28.0,3,Paclitaxel + Placebo,1.8333333333333333,23509322,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2006
PMID 23509322 a_Summary_SoE.pdf,intervention,0,1.0,4.0,10.0,19.0,20.0,22.0,28.0,3,Paclitaxel + Lapatinib,1.8333333333333333,23509322,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2006
PMID 23509322 a_Summary_SoE.pdf,intervention,1,1.0,4.0,10.0,19.0,20.0,22.0,28.0,1,Arm A (Lapatinib + Paclitaxel),1.8333333333333333,23509322,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2006
PMID 23569308 a_Summary_SoE.pdf,control,0,1.0,5.0,9.0,13.0,16.0,21.0,21.0,3,Arm B (Placebo + Docetaxel),1.75,23569308,Industry,INDUSTRY,GU,Metastatic,Chemotherapy,2008
PMID 23569308 a_Summary_SoE.pdf,intervention,0,1.0,5.0,9.0,13.0,16.0,21.0,21.0,3,Arm A (Zibotentan + Docetaxel),1.75,23569308,Industry,INDUSTRY,GU,Metastatic,Chemotherapy,2008
PMID 23690416 a_Summary_SoE.pdf,control,0,2.0,4.0,9.0,13.0,15.0,17.0,21.0,3,Arm B (Standard Gemcitabine/Carboplatin),1.4166666666666667,23690416,Industry,OTHER,Thor,Metastatic,Chemotherapy,2007
PMID 23690416 a_Summary_SoE.pdf,intervention,0,2.0,4.0,11.0,17.0,19.0,21.0,28.0,3,Arm A (Personalized Chemotherapy based on RRM1/ERCC1),1.75,23690416,Industry,OTHER,Thor,Metastatic,Chemotherapy,2007
PMID 23724913 a_Summary_SoE.pdf,control,0,1.0,3.0,6.0,10.0,14.0,19.0,21.0,3,Arm B (Standard of Care Chemotherapy),1.5833333333333333,23724913,Industry,INDUSTRY,Thor,Metastatic,Chemotherapy,2009
PMID 23724913 a_Summary_SoE.pdf,intervention,0,1.0,3.0,6.0,10.0,14.0,19.0,21.0,3,Arm A (PF-02341066),1.5833333333333333,23724913,Industry,INDUSTRY,Thor,Metastatic,Chemotherapy,2009
PMID 23733756 a_Summary_SoE.pdf,control,0,1.0,5.0,12.0,13.0,14.0,15.0,7.0,3,Placebo + Taxane,1.25,23733756,Non-Industry,NETWORK,Breast,Non-metastatic,Other,2009
PMID 23733756 a_Summary_SoE.pdf,intervention,0,1.0,5.0,12.0,13.0,14.0,15.0,7.0,3,Acetyl-L-Carnitine + Taxane,1.25,23733756,Non-Industry,NETWORK,Breast,Non-metastatic,Other,2009
PMID 23733779 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,7.0,8.0,9.0,21.0,3,Arm A (6 cycles of FAC),0.75,23733779,Non-Industry,OTHER,Breast,Non-metastatic,Chemotherapy,2003
PMID 23733779 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,13.0,14.0,15.0,21.0,3,Arm B (4 cycles of FAC followed by 8 weekly Taxol),1.25,23733779,Non-Industry,OTHER,Breast,Non-metastatic,Chemotherapy,2003
PMID 23816960 a_Summary_SoE.pdf,control,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm B (Pemetrexed/Cisplatin),1.6666666666666667,23816960,Industry,INDUSTRY,Thor,Metastatic,Chemotherapy,2009
PMID 23816960 a_Summary_SoE.pdf,intervention,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (Afatinib),1.6666666666666667,23816960,Industry,INDUSTRY,Thor,Metastatic,Chemotherapy,2009
PMID 23835708 a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Bevacizumab Maintenance),1.5,23835708,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2009
PMID 23835708 a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm B (Bevacizumab + Pemetrexed Maintenance),1.5,23835708,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2009
PMID 23857972 a_Summary_SoE.pdf,control,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm B (Capecitabine Monotherapy),1.6666666666666667,23857972,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2007
PMID 23857972 a_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (Sunitinib + Capecitabine),1.6666666666666667,23857972,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2007
PMID 23863050 a_Summary_SoE.pdf,control,0,2.0,3.0,5.0,8.0,9.0,11.0,28.0,3,Placebo + Best Standard of Care,0.9166666666666666,23863050,Industry,INDUSTRY,GU,Metastatic,Radiation,2008
PMID 23863050 a_Summary_SoE.pdf,intervention,0,2.0,3.0,5.0,8.0,9.0,11.0,28.0,3,Alpharadin (Radium-223 chloride) + Best Standard of Care,0.9166666666666666,23863050,Industry,INDUSTRY,GU,Metastatic,Radiation,2008
PMID 23940216 a_Summary_SoE.pdf,control,0,1.0,5.0,9.0,13.0,17.0,22.0,42.0,3,Arm C (Lomustine + Placebo),1.8333333333333333,23940216,Industry,INDUSTRY,CNS,Solid M0,Targeted Therapy,2008
PMID 23940216 a_Summary_SoE.pdf,intervention,0,1.0,5.0,9.0,13.0,17.0,22.0,42.0,3,Arm A (Cediranib 30 mg Monotherapy),1.8333333333333333,23940216,Industry,INDUSTRY,CNS,Solid M0,Targeted Therapy,2008
PMID 23940216 a_Summary_SoE.pdf,intervention,1,1.0,5.0,9.0,13.0,17.0,22.0,42.0,3,Arm B (Cediranib 20 mg + Lomustine),1.8333333333333333,23940216,Industry,INDUSTRY,CNS,Solid M0,Targeted Therapy,2008
PMID 23940225 a_Summary_SoE.pdf,control,0,3.0,4.0,8.0,10.0,10.0,11.0,21.0,3,Group 1 (TAC),0.9166666666666666,23940225,Non-Industry,NETWORK,Breast,Non-metastatic,Chemotherapy,2004
PMID 23940225 a_Summary_SoE.pdf,control,1,3.0,6.0,10.0,12.0,12.0,13.0,14.0,3,Group 2 (DD AC -> P),1.0833333333333333,23940225,Non-Industry,NETWORK,Breast,Non-metastatic,Chemotherapy,2004
PMID 23940225 a_Summary_SoE.pdf,intervention,0,3.0,6.0,10.0,12.0,12.0,13.0,14.0,3,Group 3 (DD AC -> PG),1.0833333333333333,23940225,Non-Industry,NETWORK,Breast,Non-metastatic,Chemotherapy,2004
PMID 23960180 a_Summary_SoE.pdf,control,0,2.0,6.0,18.0,25.0,26.0,27.0,28.0,3,Arm B (No further therapy/Observation),2.25,23960180,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2004
PMID 23960180 a_Summary_SoE.pdf,intervention,0,2.0,6.0,18.0,25.0,27.0,29.0,28.0,3,Arm A (Maintenance Rituximab),2.4166666666666665,23960180,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2004
PMID 23980091 a_Summary_SoE.pdf,control,0,1.0,1.0,2.0,3.0,4.0,5.0,,3,Arm 2 - Placebo,0.4166666666666667,23980091,Non-Industry,NIH,Thor,Non-metastatic,Targeted Therapy,2002
PMID 23980091 a_Summary_SoE.pdf,intervention,0,1.0,1.0,2.0,3.0,4.0,5.0,,3,Arm 1 - ZD1839 (IRESSA),0.4166666666666667,23980091,Non-Industry,NIH,Thor,Non-metastatic,Targeted Therapy,2002
PMID 24043745 a_Summary_SoE.pdf,control,0,2.0,3.0,6.0,10.0,14.0,19.0,28.0,3,Arm B (Placebo + Best Supportive Care),1.5833333333333333,24043745,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2009
PMID 24043745 a_Summary_SoE.pdf,intervention,0,2.0,3.0,6.0,10.0,14.0,19.0,28.0,3,Arm A (Everolimus (RAD001) + Best Supportive Care),1.5833333333333333,24043745,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2009
PMID 24081940 a_Summary_SoE.pdf,control,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,Arm D (Casein protein powder + Placebo pill),0.0833333333333333,24081940,Non-Industry,OTHER,GU,Metastatic,Other,2007
PMID 24081940 a_Summary_SoE.pdf,intervention,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,Arm A (Soy protein powder + Placebo pill),0.0833333333333333,24081940,Non-Industry,OTHER,GU,Metastatic,Other,2007
PMID 24081940 a_Summary_SoE.pdf,intervention,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,Arm B (Casein protein powder + Effexor XR),0.0833333333333333,24081940,Non-Industry,OTHER,GU,Metastatic,Other,2007
PMID 24081940 a_Summary_SoE.pdf,intervention,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,Arm C (Soy protein powder + Effexor XR),0.0833333333333333,24081940,Non-Industry,OTHER,GU,Metastatic,Other,2007
PMID 24101040 a_Summary_SoE.pdf,control,0,2.0,22.0,33.0,44.0,52.0,54.0,28.0,3,Arm 1 (Standard Arm: RT + TMZ 5/28),4.5,24101040,Non-Industry,NETWORK,CNS,Non-metastatic,Chemotherapy,2006
PMID 24101040 a_Summary_SoE.pdf,intervention,0,2.0,22.0,34.0,46.0,56.0,63.0,28.0,3,Arm 2 (Experimental Arm: RT + TMZ 21/28),5.25,24101040,Non-Industry,NETWORK,CNS,Non-metastatic,Chemotherapy,2006
PMID 24101054 a_Summary_SoE.pdf,control,0,1.0,2.0,6.0,10.0,14.0,19.0,21.0,3,Arm 1 (Bevacizumab + Erlotinib-placebo),1.5833333333333333,24101054,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2006
PMID 24101054 a_Summary_SoE.pdf,intervention,0,1.0,2.0,6.0,10.0,14.0,19.0,21.0,3,Arm 2 (Bevacizumab + Erlotinib),1.5833333333333333,24101054,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2006
PMID 24131140 a_Summary_SoE.pdf,control,0,1.0,5.0,12.0,22.0,32.0,42.0,28.0,3,Arm B (Gemcitabine Alone),3.5,24131140,Industry,INDUSTRY,GI,Metastatic,Chemotherapy,2009
PMID 24131140 a_Summary_SoE.pdf,intervention,0,1.0,5.0,11.0,21.0,31.0,42.0,28.0,3,Arm A (ABI-007 plus Gemcitabine),3.5,24131140,Industry,INDUSTRY,GI,Metastatic,Chemotherapy,2009
PMID 24145346 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,17.0,21.0,26.0,21.0,3,Arm B (Paclitaxel + Carboplatin + Bevacizumab),2.1666666666666665,24145346,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2008
PMID 24145346 a_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,17.0,21.0,26.0,21.0,3,Arm A (Pemetrexed + Carboplatin + Bevacizumab),2.1666666666666665,24145346,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2008
PMID 24297945 a_Summary_SoE.pdf,control,0,2.0,5.0,13.0,26.0,39.0,53.0,28.0,3,Arm B (bevacizumab + interferon-alfa),4.416666666666667,24297945,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2008
PMID 24297945 a_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,26.0,39.0,53.0,28.0,3,Arm A (bevacizumab + temsirolimus),4.416666666666667,24297945,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2008
PMID 24297950 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,13.0,20.0,27.0,42.0,3,Arm B (Sorafenib),2.25,24297950,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2007
PMID 24297950 a_Summary_SoE.pdf,intervention,0,1.0,5.0,13.0,26.0,39.0,53.0,42.0,3,Arm A (Temsirolimus),4.416666666666667,24297950,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2007
PMID 24297951 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,13.0,14.0,15.0,14.0,3,Arm 2: Placebo before and after FOLFOX,1.25,24297951,Non-Industry,OTHER,GI,Non-metastatic,Chemotherapy,2010
PMID 24297951 a_Summary_SoE.pdf,intervention,0,1.0,3.0,7.0,13.0,14.0,15.0,14.0,3,Arm 1: CaMg before and after FOLFOX,1.25,24297951,Non-Industry,OTHER,GI,Non-metastatic,Chemotherapy,2010
PMID 24297951 a_Summary_SoE.pdf,intervention,1,1.0,3.0,7.0,13.0,14.0,15.0,14.0,3,Arm 3: CaMg before and placebo after FOLFOX,1.25,24297951,Non-Industry,OTHER,GI,Non-metastatic,Chemotherapy,2010
PMID 24323035 a_Summary_SoE.pdf,control,0,1.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Arm B (Placebo plus Prednisone),1.25,24323035,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2008
PMID 24323035 a_Summary_SoE.pdf,intervention,0,1.0,3.0,5.0,8.0,11.0,15.0,28.0,3,Arm A (Sunitinib plus Prednisone),1.25,24323035,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2008
PMID 24395863 a_Summary_SoE.pdf,control,0,2.0,22.0,41.0,42.0,43.0,44.0,7.0,3,Regimen I (Weekly Cisplatin and Radiation Therapy),3.6666666666666665,24395863,Non-Industry,NIH,GYN,Non-metastatic,Chemotherapy,2006
PMID 24395863 a_Summary_SoE.pdf,intervention,0,2.0,22.0,41.0,42.0,43.0,44.0,7.0,3,"Regimen II (Cisplatin, Tirapazamine (TPZ), and Radiation Therapy)",3.6666666666666665,24395863,Non-Industry,NIH,GYN,Non-metastatic,Chemotherapy,2006
PMID 24401022 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,12.0,14.0,15.0,28.0,3,Arm C (Clb: Chlorambucil alone),1.25,24401022,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2009
PMID 24401022 a_Summary_SoE.pdf,control,1,1.0,3.0,7.0,12.0,14.0,15.0,28.0,3,Arm B (RClb: Rituximab + Chlorambucil),1.25,24401022,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2009
PMID 24401022 a_Summary_SoE.pdf,intervention,0,1.0,5.0,9.0,14.0,16.0,17.0,28.0,3,Arm A (GClb: Obinutuzumab + Chlorambucil),1.4166666666666667,24401022,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2009
PMID 24439929 CT_Summary_SoE.pdf,control,0,2.0,4.0,9.0,15.0,19.0,24.0,21.0,3,Arm B (Gemcitabine / Cisplatin),2.0,24439929,Industry,INDUSTRY,Thor,Non-metastatic,Chemotherapy,2010
PMID 24439929 CT_Summary_SoE.pdf,intervention,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (BIBW 2992 / Afatinib),1.6666666666666667,24439929,Industry,INDUSTRY,Thor,Non-metastatic,Chemotherapy,2010
PMID 24450857 a_Summary_SoE.pdf,control,0,1.0,3.0,7.0,10.0,12.0,14.0,0.0,3,Arm B (Placebo + Rituximab),1.1666666666666667,24450857,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 24450857 a_Summary_SoE.pdf,intervention,0,1.0,3.0,7.0,10.0,12.0,14.0,0.0,3,Arm A (Idelalisib + Rituximab),1.1666666666666667,24450857,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2012
PMID 24552317 a_Summary_SoE.pdf,control,0,2.0,22.0,33.0,44.0,54.0,64.0,28.0,3,Arm 1 (Conventional Chemoradiation + Placebo),5.333333333333333,24552317,Non-Industry,NIH,CNS,Solid M0,Targeted Therapy,2009
PMID 24552317 a_Summary_SoE.pdf,intervention,0,2.0,22.0,33.0,44.0,54.0,64.0,28.0,3,Arm 2 (Conventional Chemoradiation + Bevacizumab),5.333333333333333,24552317,Non-Industry,NIH,CNS,Solid M0,Targeted Therapy,2009
PMID 24552318 a_Summary_SoE.pdf,control,0,2.0,22.0,33.0,39.0,45.0,50.0,28.0,3,Arm A (Placebo + Radiotherapy + Temozolomide),4.166666666666667,24552318,Industry,INDUSTRY,CNS,Solid M0,Targeted Therapy,2009
PMID 24552318 a_Summary_SoE.pdf,intervention,0,2.0,22.0,33.0,39.0,45.0,50.0,28.0,3,Arm B (Bevacizumab + Radiotherapy + Temozolomide),4.166666666666667,24552318,Industry,INDUSTRY,CNS,Solid M0,Targeted Therapy,2009
PMID 24552320 a_Summary_SoE.pdf,control,0,2.0,7.0,18.0,35.0,52.0,71.0,21.0,3,Regimen I (Cisplatin + Paclitaxel),5.916666666666667,24552320,Non-Industry,NIH,GYN,Metastatic,Targeted Therapy,2009
PMID 24552320 a_Summary_SoE.pdf,intervention,0,2.0,7.0,20.0,39.0,58.0,79.0,21.0,3,Regimen II (Cisplatin + Paclitaxel + Bevacizumab),6.583333333333333,24552320,Non-Industry,NIH,GYN,Metastatic,Targeted Therapy,2009
PMID 24552320 a_Summary_SoE.pdf,intervention,1,2.0,9.0,24.0,46.0,68.0,93.0,21.0,2,Regimen III (Topotecan + Paclitaxel),7.75,24552320,Non-Industry,NIH,GYN,Metastatic,Targeted Therapy,2009
PMID 24552320 a_Summary_SoE.pdf,intervention,2,2.0,9.0,24.0,46.0,68.0,93.0,21.0,2,Regimen IV (Topotecan + Paclitaxel + Bevacizumab),7.75,24552320,Non-Industry,NIH,GYN,Metastatic,Targeted Therapy,2009
PMID 24590644 a_Summary_SoE.pdf,control,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (Placebo),1.1666666666666667,24590644,Non-Industry,OTHER,GU,Metastatic,Other,2004
PMID 24590644 a_Summary_SoE.pdf,intervention,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm A (Early Zoledronic Acid),1.1666666666666667,24590644,Non-Industry,OTHER,GU,Metastatic,Other,2004
PMID 24637997 a_Summary_SoE.pdf,control,0,2.0,5.0,13.0,26.0,39.0,53.0,28.0,3,Arm 1 (Chemotherapy alone),4.416666666666667,24637997,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2009
PMID 24637997 a_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,26.0,39.0,53.0,28.0,3,Arm 2 (Chemotherapy plus bevacizumab),4.416666666666667,24637997,Industry,INDUSTRY,GYN,Metastatic,Targeted Therapy,2009
PMID 24733799 a_Summary_SoE.pdf,control,0,1.0,6.0,11.0,11.0,11.0,11.0,7.0,3,Placebo then Doxepin Crossover,0.9166666666666666,24733799,Non-Industry,OTHER,HN,NS,Other,2010
PMID 24733799 a_Summary_SoE.pdf,intervention,0,1.0,6.0,11.0,11.0,11.0,11.0,7.0,3,Doxepin then Placebo Crossover,0.9166666666666666,24733799,Non-Industry,OTHER,HN,NS,Other,2010
PMID 24768112 a_Summary_SoE.pdf,control,0,1.0,1.0,2.0,4.0,5.0,7.0,56.0,3,Placebo,0.5833333333333334,24768112,Industry,INDUSTRY,HN,Metastatic,Targeted Therapy,2009
PMID 24768112 a_Summary_SoE.pdf,intervention,0,1.0,1.0,2.0,4.0,5.0,7.0,56.0,3,Sorafenib,0.5833333333333334,24768112,Industry,INDUSTRY,HN,Metastatic,Targeted Therapy,2009
PMID 24868024 a_Summary_SoE.pdf,control,0,1.0,4.0,10.0,20.0,30.0,40.0,28.0,3,Arm B (Paclitaxel alone),3.3333333333333335,24868024,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2007
PMID 24868024 a_Summary_SoE.pdf,intervention,0,1.0,4.0,10.0,20.0,30.0,40.0,28.0,3,Arm A (Lapatinib plus Paclitaxel),3.3333333333333335,24868024,Industry,INDUSTRY,GI,Metastatic,Targeted Therapy,2007
PMID 24881463 a_Summary_SoE.pdf,control,0,1.0,1.0,2.0,3.0,4.0,5.0,45.0,3,SOFT Arm A (Tamoxifen alone),0.4166666666666667,24881463,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
PMID 24881463 a_Summary_SoE.pdf,control,1,1.0,2.0,4.0,7.0,10.0,14.0,28.0,1,TEXT Arm A (GnRH analogue + Tamoxifen),1.1666666666666667,24881463,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
PMID 24881463 a_Summary_SoE.pdf,control,2,1.0,2.0,4.0,7.0,10.0,14.0,28.0,1,TEXT Arm A (GnRH analogue plus Tamoxifen),1.1666666666666667,24881463,Industry,NETWORK,Breast,Non-metastatic,Endocrine,2003
