filename,nct,pos_idx,arm_name,tt_12mo,pipeline_label,ctgov_label,ctgov_type,pubmed_designation,pubmed_evidence,final_label,final_source,needs_human_review,match_status,n_pipeline_arms,n_ctgov_arms,pipeline_vs_final_flip
PMID 22965965 a_Summary_SoE.pdf,NCT00399035,0,"Placebo + XELOX (Arms C, E)",20.0,control,control,PLACEBO_COMPARATOR,control,FOLFOX/CAPOX with or without cediranib ... cediranib (20 or 30 mg per day) or placebo plus FOLFOX/CAPOX,control,pubmed,False,uncertain,4,4,False
PMID 22965965 a_Summary_SoE.pdf,NCT00399035,1,"Placebo + FOLFOX (Arms C, E)",28.0,control,control,PLACEBO_COMPARATOR,control,cediranib (20 or 30 mg per day) or placebo plus FOLFOX/CAPOX,control,pubmed,False,uncertain,4,4,False
PMID 22965965 a_Summary_SoE.pdf,NCT00399035,0,"Cediranib + XELOX (Arms A, B, D)",20.0,intervention,intervention,EXPERIMENTAL,intervention,The addition of cediranib to FOLFOX/CAPOX resulted in PFS prolongation,intervention,pubmed,False,uncertain,4,4,False
PMID 22965965 a_Summary_SoE.pdf,NCT00399035,1,"Cediranib + FOLFOX (Arms A, B, D)",28.0,intervention,intervention,EXPERIMENTAL,intervention,The addition of cediranib to FOLFOX/CAPOX resulted in PFS prolongation,intervention,pubmed,False,uncertain,4,4,False
PMID 22987089 a_Summary_SoE.pdf,NCT00091169,0,Arm B (Placebo),3.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 22987089 a_Summary_SoE.pdf,NCT00091169,0,Arm A (Levocarnitine),3.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23075175 a_Summary_SoE.pdf,NCT00075816,0,Arm B (Marrow Transplantation),29.0,control,control,ACTIVE_COMPARATOR,unresolved,,control,pipeline_fallback(pubmed_unresolved),True,confident_2arm,2,2,False
PMID 23075175 a_Summary_SoE.pdf,NCT00075816,0,Arm A (PBSC Transplantation),29.0,intervention,control,ACTIVE_COMPARATOR,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,confident_2arm,2,2,False
PMID 23177515 a_Summary_SoE.pdf,NCT01271712,0,Placebo,0.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23177515 a_Summary_SoE.pdf,NCT01271712,0,Regorafenib,0.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23228172 a_Summary_SoE.pdf,NCT00887198,0,Arm B (Placebo + Prednisone),17.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23228172 a_Summary_SoE.pdf,NCT00887198,0,Arm A (Abiraterone Acetate + Prednisone),17.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23234763 a_Summary_SoE.pdf,NCT00374322,0,Placebo,1.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23234763 a_Summary_SoE.pdf,NCT00374322,0,Lapatinib,1.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23248256 a_Summary_SoE.pdf,NCT00110019,0,Arm 1 (Carboplatin and Paclitaxel plus Placebo),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23248256 a_Summary_SoE.pdf,NCT00110019,0,Arm 2 (Carboplatin and Paclitaxel plus Sorafenib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23295789 a_Summary_SoE.pdf,NCT00210353,0,Arm A (Chlorambucil alone),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 23295789 a_Summary_SoE.pdf,NCT00210353,0,Arm B (Chlorambucil plus Rituximab),19.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 23295789 a_Summary_SoE.pdf,NCT00210353,1,Arm C (Rituximab alone),19.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 23295793 a_Summary_SoE.pdf,NCT00106691,0,Arm B (Placebo),4.0,control,intervention,EXPERIMENTAL,control,randomly assigned 1:1 to receive toremifene citrate 20 mg or placebo,control,pubmed,False,confident_2arm,2,2,False
PMID 23295793 a_Summary_SoE.pdf,NCT00106691,0,Arm A (Toremifene Citrate 20 mg),4.0,intervention,intervention,EXPERIMENTAL,intervention,We evaluated the efficacy of toremifene citrate 20 mg in PCa prevention,intervention,pubmed,False,confident_2arm,2,2,False
PMID 23358971 a_Summary_SoE.pdf,NCT00066573,0,Arm 2: Exemestane + Placebo,5.0,control,control,,intervention,exemestane ... could prove superior to anastrozole regarding efficacy and toxicity,intervention,pubmed,False,count_mismatch_leftover,4,2,True
PMID 23358971 a_Summary_SoE.pdf,NCT00066573,1,Arm 4: Anastrozole + Placebo,5.0,control,control,,control,exemestane ... could prove superior to anastrozole,control,pubmed,False,count_mismatch_leftover,4,2,False
PMID 23358971 a_Summary_SoE.pdf,NCT00066573,0,Arm 1: Exemestane + Celecoxib,5.0,intervention,intervention,EXPERIMENTAL,intervention,exemestane ... could prove superior to anastrozole regarding efficacy and toxicity,intervention,pubmed,False,count_mismatch,4,2,False
PMID 23358971 a_Summary_SoE.pdf,NCT00066573,1,Arm 3: Anastrozole + Celecoxib,5.0,intervention,control,ACTIVE_COMPARATOR,control,exemestane ... could prove superior to anastrozole,control,pubmed,False,count_mismatch,4,2,True
PMID 23358972_Summary_SoE.pdf,NCT00457691,0,Arm B (FOLFIRI + Placebo),29.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23358972_Summary_SoE.pdf,NCT00457691,0,Arm A (FOLFIRI + sunitinib),29.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23460714 a_Summary_SoE.pdf,NCT00088907,0,Arm A (Docetaxel + Placebo),40.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23460714 a_Summary_SoE.pdf,NCT00088907,0,Arm B (Docetaxel + ZD1839),40.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23478059 a_Summary_SoE.pdf,NCT00418574,0,Arm B (Placebo),15.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23478059 a_Summary_SoE.pdf,NCT00418574,0,Arm A (Abagovomab),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23509322 a_Summary_SoE.pdf,NCT00281658,0,Paclitaxel + Placebo,22.0,control,control,ACTIVE_COMPARATOR,control,compared with placebo plus paclitaxel in patients with HER2-overexpressing metastatic breast cancer,control,pubmed,False,count_mismatch,3,4,False
PMID 23509322 a_Summary_SoE.pdf,NCT00281658,0,Paclitaxel + Lapatinib,22.0,intervention,intervention,EXPERIMENTAL,intervention,The addition of lapatinib to paclitaxel significantly improved OS versus paclitaxel,intervention,pubmed,False,count_mismatch,3,4,False
PMID 23509322 a_Summary_SoE.pdf,NCT00281658,1,Arm A (Lapatinib + Paclitaxel),22.0,intervention,intervention,OTHER,intervention,lapatinib combined with paclitaxel offers a significant ... survival advantage over paclitaxel alone,intervention,pubmed,False,count_mismatch,3,4,False
PMID 23569308 a_Summary_SoE.pdf,NCT00617669,0,Arm B (Placebo + Docetaxel),21.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23569308 a_Summary_SoE.pdf,NCT00617669,0,Arm A (Zibotentan + Docetaxel),21.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23690416 a_Summary_SoE.pdf,NCT00499109,0,Arm B (Standard Gemcitabine/Carboplatin),17.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23690416 a_Summary_SoE.pdf,NCT00499109,0,Arm A (Personalized Chemotherapy based on RRM1/ERCC1),21.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23724913 a_Summary_SoE.pdf,NCT00932893,0,Arm B (Standard of Care Chemotherapy),19.0,control,intervention,EXPERIMENTAL,control,Crizotinib is superior to standard chemotherapy in patients with previously treated ... ALK rearrangement,control,pubmed,False,confident_2arm,2,2,False
PMID 23724913 a_Summary_SoE.pdf,NCT00932893,0,Arm A (PF-02341066),19.0,intervention,control,ACTIVE_COMPARATOR,intervention,Crizotinib is superior to standard chemotherapy,intervention,pubmed,False,confident_2arm,2,2,False
PMID 23733756 a_Summary_SoE.pdf,NCT00775645,0,Placebo + Taxane,15.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23733756 a_Summary_SoE.pdf,NCT00775645,0,Acetyl-L-Carnitine + Taxane,15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23733779 a_Summary_SoE.pdf,NCT00129389,0,Arm A (6 cycles of FAC),9.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23733779 a_Summary_SoE.pdf,NCT00129389,0,Arm B (4 cycles of FAC followed by 8 weekly Taxol),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23816960 a_Summary_SoE.pdf,NCT00949650,0,Arm B (Pemetrexed/Cisplatin),20.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23816960 a_Summary_SoE.pdf,NCT00949650,0,Arm A (Afatinib),20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23835708 a_Summary_SoE.pdf,NCT00961415,0,Arm A (Bevacizumab Maintenance),18.0,control,intervention,EXPERIMENTAL,control,bevacizumab plus pemetrexed maintenance was associated with a significant PFS benefit compared with bevacizumab alone,control,pubmed,False,count_mismatch,2,3,False
PMID 23835708 a_Summary_SoE.pdf,NCT00961415,0,Arm B (Bevacizumab + Pemetrexed Maintenance),18.0,intervention,control,ACTIVE_COMPARATOR,intervention,evaluated the safety and efficacy of bevacizumab with or without pemetrexed as continuation maintenance treatment,intervention,pubmed,False,count_mismatch,2,3,False
PMID 23857972 a_Summary_SoE.pdf,NCT00435409,0,Arm B (Capecitabine Monotherapy),20.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23857972 a_Summary_SoE.pdf,NCT00435409,0,Arm A (Sunitinib + Capecitabine),20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23863050 a_Summary_SoE.pdf,NCT00699751,0,Placebo + Best Standard of Care,11.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23863050 a_Summary_SoE.pdf,NCT00699751,0,Alpharadin (Radium-223 chloride) + Best Standard of Care,11.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23940216 a_Summary_SoE.pdf,NCT00777153,0,Arm C (Lomustine + Placebo),22.0,control,control,ACTIVE_COMPARATOR,control,cediranib ... either as monotherapy or in combination with lomustine versus lomustine,control,pubmed,False,confident,3,3,False
PMID 23940216 a_Summary_SoE.pdf,NCT00777153,0,Arm A (Cediranib 30 mg Monotherapy),22.0,intervention,intervention,EXPERIMENTAL,intervention,determine the efficacy of cediranib ... either as monotherapy or in combination with lomustine versus lomustine,intervention,pubmed,False,confident,3,3,False
PMID 23940216 a_Summary_SoE.pdf,NCT00777153,1,Arm B (Cediranib 20 mg + Lomustine),22.0,intervention,intervention,OTHER,intervention,cediranib ... in combination with lomustine versus lomustine,intervention,pubmed,False,uncertain,3,3,False
PMID 23940225 a_Summary_SoE.pdf,NCT00093795,0,Group 1 (TAC),11.0,control,control,ACTIVE_COMPARATOR,control,whether the incorporation of a fourth drug could improve outcomes relative to two standard regimens,control,pubmed,False,uncertain,3,3,False
PMID 23940225 a_Summary_SoE.pdf,NCT00093795,0,Group 2 (DD AC -> P),13.0,intervention,control,ACTIVE_COMPARATOR,control,incorporation of a fourth drug could improve outcomes relative to two standard regimens,control,pubmed,False,uncertain,3,3,True
PMID 23940225 a_Summary_SoE.pdf,NCT00093795,1,Group 3 (DD AC -> PG),13.0,intervention,intervention,EXPERIMENTAL,intervention,DD AC->P with four cycles of gemcitabine (G) added to the DD paclitaxel (DD AC->PG),intervention,pubmed,False,uncertain,3,3,False
PMID 23960180 a_Summary_SoE.pdf,NCT01144364,0,Arm B (No further therapy/Observation),27.0,control,control,,control,randomly assigned to rituximab maintenance (arm A) ... or to observation (arm B),control,pubmed,False,count_mismatch_leftover,2,1,False
PMID 23960180 a_Summary_SoE.pdf,NCT01144364,0,Arm A (Maintenance Rituximab),29.0,intervention,intervention,EXPERIMENTAL,intervention,To evaluate the efficacy of rituximab maintenance ... responding to brief first-line chemoimmunotherapy,intervention,pubmed,False,count_mismatch,2,1,False
PMID 23980091 a_Summary_SoE.pdf,NCT00049543,0,Arm 2 - Placebo,5.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 23980091 a_Summary_SoE.pdf,NCT00049543,0,Arm 1 - ZD1839 (IRESSA),5.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24043745 a_Summary_SoE.pdf,NCT00879333,0,Arm B (Placebo + Best Supportive Care),19.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24043745 a_Summary_SoE.pdf,NCT00879333,0,Arm A (Everolimus (RAD001) + Best Supportive Care),19.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24081940 a_Summary_SoE.pdf,NCT00354432,0,Arm D (Casein protein powder + Placebo pill),1.0,control,control,ACTIVE_COMPARATOR,control,"milk protein powder and placebo pill, venlafaxine and milk protein powder, soy protein powder and placebo pill, or venlafaxine and soy",control,pubmed,False,confident,4,4,False
PMID 24081940 a_Summary_SoE.pdf,NCT00354432,0,Arm A (Soy protein powder + Placebo pill),1.0,intervention,control,ACTIVE_COMPARATOR,intervention,Neither venlafaxine nor soy protein alone or in combination had a significant effect on HFSSS,intervention,pubmed,False,confident,4,4,False
PMID 24081940 a_Summary_SoE.pdf,NCT00354432,1,Arm B (Casein protein powder + Effexor XR),1.0,intervention,intervention,EXPERIMENTAL,intervention,Neither venlafaxine nor soy protein alone or in combination had a significant effect on HFSSS,intervention,pubmed,False,uncertain,4,4,False
PMID 24081940 a_Summary_SoE.pdf,NCT00354432,2,Arm C (Soy protein powder + Effexor XR),1.0,intervention,control,PLACEBO_COMPARATOR,intervention,venlafaxine and soy protein powder,intervention,pubmed,False,uncertain,4,4,False
PMID 24101040 a_Summary_SoE.pdf,NCT00304031,0,Arm 1 (Standard Arm: RT + TMZ 5/28),54.0,control,intervention,OTHER,control,Patients were randomly assigned to standard temozolomide (arm 1) or DD temozolomide (arm 2),control,pubmed,False,count_mismatch,2,3,False
PMID 24101040 a_Summary_SoE.pdf,NCT00304031,0,Arm 2 (Experimental Arm: RT + TMZ 21/28),63.0,intervention,intervention,EXPERIMENTAL,intervention,This trial tested whether DD temozolomide improves overall survival (OS) or progression-free survival,intervention,pubmed,False,count_mismatch,2,3,False
PMID 24101054 a_Summary_SoE.pdf,NCT00257608,0,Arm 1 (Bevacizumab + Erlotinib-placebo),19.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24101054 a_Summary_SoE.pdf,NCT00257608,0,Arm 2 (Bevacizumab + Erlotinib),19.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24131140 a_Summary_SoE.pdf,NCT00844649,0,Arm B (Gemcitabine Alone),42.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24131140 a_Summary_SoE.pdf,NCT00844649,0,Arm A (ABI-007 plus Gemcitabine),42.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24145346 a_Summary_SoE.pdf,NCT00762034,0,Arm B (Paclitaxel + Carboplatin + Bevacizumab),26.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24145346 a_Summary_SoE.pdf,NCT00762034,0,Arm A (Pemetrexed + Carboplatin + Bevacizumab),26.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24297945 a_Summary_SoE.pdf,NCT00631371,0,Arm B (bevacizumab + interferon-alfa),53.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24297945 a_Summary_SoE.pdf,NCT00631371,0,Arm A (bevacizumab + temsirolimus),53.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24297950 a_Summary_SoE.pdf,NCT00474786,0,Arm B (Sorafenib),27.0,control,intervention,EXPERIMENTAL,control,second-line temsirolimus did not demonstrate a PFS advantage compared with sorafenib,control,pubmed,False,confident_2arm,2,2,False
PMID 24297950 a_Summary_SoE.pdf,NCT00474786,0,Arm A (Temsirolimus),53.0,intervention,intervention,EXPERIMENTAL,intervention,Investigating Torisel As Second-Line Therapy... second-line temsirolimus did not demonstrate a PFS advantage compared with sorafenib,intervention,pubmed,False,confident_2arm,2,2,False
PMID 24297951 a_Summary_SoE.pdf,NCT01099449,0,Arm 2: Placebo before and after FOLFOX,15.0,control,control,PLACEBO_COMPARATOR,control,"randomly assigned to intravenous calcium/magnesium before and after oxaliplatin, a placebo before and after",control,pubmed,False,confident,3,3,False
PMID 24297951 a_Summary_SoE.pdf,NCT01099449,0,Arm 1: CaMg before and after FOLFOX,15.0,intervention,intervention,EXPERIMENTAL,intervention,This trial was designed to definitively test whether calcium/magnesium decreases oxaliplatin-related neurotoxicity,intervention,pubmed,False,uncertain,3,3,False
PMID 24297951 a_Summary_SoE.pdf,NCT01099449,1,Arm 3: CaMg before and placebo after FOLFOX,15.0,intervention,intervention,EXPERIMENTAL,intervention,calcium/magnesium before and placebo after,intervention,pubmed,False,uncertain,3,3,False
PMID 24323035 a_Summary_SoE.pdf,NCT00676650,0,Arm B (Placebo plus Prednisone),15.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 24323035 a_Summary_SoE.pdf,NCT00676650,0,Arm A (Sunitinib plus Prednisone),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
